source_block,dataset,model,feature_set,mean_full_pool_mape,n_feature_trials,best_acquisition,best_median_relative_improvement_pct,best_representative_trial,best_representative_relative_improvement_pct,worst_acquisition,worst_median_relative_improvement_pct,worst_representative_trial,worst_representative_relative_improvement_pct,random_acquisition,panel_a_labelled_n,panel_a_labelled_fraction,best_operational_labelled_n,worst_operational_labelled_n,embedding_reference_trial,panel_c_endpoint_labelled_fraction,index,source_index,cell_name,lifetime,split_assignment,embedding_x,embedding_y,best_selected,worst_selected,best_trial_pool,worst_trial_pool,selection_membership,role,acquisition,nominal_fraction,plot_fraction,mape_mean,mape_min,mape_max,mape_sd,n_trials,labelled_n,achieved_fraction,mape_sem,signed_error_grid,density_mean,density_sem,bandwidth,n_holdout_samples,trial,pool_n,fraction_distance,panel,panel_c_endpoint_fraction
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,45.0,45.0,PredictionDiagnostics_000181_00023A,268.8320142325844,pool,0.6277315544655195,0.2070044373289852,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,46.0,46.0,PredictionDiagnostics_000182_00023C,160.8581284495097,pool,0.5595642695834857,0.4865976985231665,False,False,True,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,47.0,47.0,PredictionDiagnostics_000183_000018,284.9102882728761,holdout,0.7204310632526394,0.4359621630018559,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,48.0,48.0,PredictionDiagnostics_000184_000244,486.4794057953347,pool,0.685611277228339,0.9317953385726346,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,49.0,49.0,PredictionDiagnostics_000185_000243,401.33991756608793,pool,0.6649415235873335,0.8630769076856741,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,50.0,50.0,PredictionDiagnostics_000186_00024E,477.0571648851329,pool,0.6971287964559919,0.822140567614164,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,51.0,51.0,PredictionDiagnostics_000188_00024A,415.17797296762296,holdout,0.747244217684549,0.26040019851589374,False,False,False,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,52.0,52.0,PredictionDiagnostics_000189_00023F,436.0170432535727,pool,0.7782797072998433,0.27044520644388065,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,53.0,53.0,PredictionDiagnostics_000191_000249,283.597088448023,pool,0.40877571659280887,0.9289128886257108,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,TRI_Tesla,GPR,set5_features_metadata_corr95,,,hybrid,,1.0,,exploitation,,6.0,,,32.0,0.29906542056074764,,,,,54.0,54.0,PredictionDiagnostics_000192_000241,336.0128806230928,pool,0.401497469903449,0.9311495803363962,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
