dataset,feature_set,model,acquisition,early_gain_pp,sd_trial_gain_pp,n_trials,n_checkpoint_values,max_checkpoint_values,attainable_gain_pp,attainable_gain_centered,intercept_at_mean_gain,slope_gain_per_pp,n_configurations,attainable_gain_mean_pp,interaction_partial_r2,moderation_fitted_pp
LSD_Second,set3_features,RF,diversity_iterative,2.4945589389173515,8.76326094110787,10,4,4,22.357654488217527,6.215165753771593,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,6.271190782885936
LSD_Second,set3_features,RF,diversity_oneshot,2.886499637228233,7.380580556238139,10,4,4,22.357654488217527,6.215165753771593,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,8.662275122059317
LSD_Second,set3_features,RF,exploitation,-3.74809926662616,9.71395474306301,10,4,4,22.357654488217527,6.215165753771593,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,-5.1727346820263165
LSD_Second,set3_features,RF,exploration,1.7556501561267681,5.659824794350242,10,4,4,22.357654488217527,6.215165753771593,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,6.171062997886946
LSD_Second,set3_features,RF,hybrid,0.7753291107812785,7.714707483490191,10,4,4,22.357654488217527,6.215165753771593,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,7.664384771723604
LSD_Second,set4_features_metadata,AE_ENet,coverage,-1.6671120118666067,7.204355603540955,10,4,4,6.3960969236278995,-9.746391810818034,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,-1.6644617162699644
LSD_Second,set4_features_metadata,AE_ENet,diversity_iterative,2.718945544349839,10.81551115587407,10,4,4,6.3960969236278995,-9.746391810818034,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,-1.8953585132934967
LSD_Second,set4_features_metadata,AE_ENet,diversity_oneshot,-0.8549953341117241,11.311103291747576,10,4,4,6.3960969236278995,-9.746391810818034,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,-1.4780279984564366
LSD_Second,set4_features_metadata,AE_ENet,exploitation,2.7481505917048024,8.858162632691128,10,4,4,6.3960969236278995,-9.746391810818034,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,-0.42400654721808495
LSD_Second,set4_features_metadata,AE_ENet,exploration,-1.5123435169482733,6.2077121949336815,10,4,4,6.3960969236278995,-9.746391810818034,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,-1.678285568577234
LSD_Second,set4_features_metadata,AE_ENet,hybrid,-2.911983960458408,7.60231965057317,10,4,4,6.3960969236278995,-9.746391810818034,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,-1.2574974151776046
LSD_Second,set4_features_metadata,GPR,coverage,-1.8222762628955784,10.586433090508761,10,4,4,15.321017171642186,-0.8214715628037474,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,3.540385447176491
