dataset,feature_set,model,trial,acquisition,labelled_n,pool_n,holdout_mape,budget_total,labelled_fraction,b0_labelled_n,early_alc_eligible
Formation,set3_features,GPR,5,exploration,24,146,11.237298110912176,24,0.1643835616438356,12,True
Formation,set3_features,GPR,5,exploration,36,146,13.812950369904438,36,0.2465753424657534,12,True
Formation,set3_features,GPR,5,exploration,48,146,16.055258010496225,48,0.3287671232876712,12,True
Formation,set3_features,GPR,5,exploration,60,146,13.27286746827068,60,0.410958904109589,12,True
Formation,set3_features,GPR,5,exploration,72,146,13.106500375782598,72,0.4931506849315068,12,True
Formation,set3_features,GPR,5,exploration,84,146,12.383512408672924,84,0.5753424657534246,12,True
Formation,set3_features,GPR,5,exploration,96,146,12.51570276025385,96,0.6575342465753424,12,False
Formation,set3_features,GPR,5,exploration,108,146,13.3726342771215,108,0.7397260273972602,12,False
Formation,set3_features,GPR,5,exploration,120,146,13.136428663611415,120,0.821917808219178,12,False
Formation,set3_features,GPR,5,exploration,132,146,13.028632693637046,132,0.9041095890410958,12,False
Formation,set3_features,GPR,5,exploration,144,146,12.653648348245513,144,0.9863013698630136,12,False
Formation,set3_features,GPR,5,exploration,146,146,12.686914892258883,146,1.0,12,False
Formation,set3_features,GPR,5,exploitation,12,146,11.064297491436095,12,0.0821917808219178,12,False
Formation,set3_features,GPR,5,exploitation,24,146,10.06876765088795,24,0.1643835616438356,12,True
Formation,set3_features,GPR,5,exploitation,36,146,11.86733574048652,36,0.2465753424657534,12,True
Formation,set3_features,GPR,5,exploitation,48,146,11.306504680031834,48,0.3287671232876712,12,True
Formation,set3_features,GPR,5,exploitation,60,146,10.607733852847618,60,0.410958904109589,12,True
Formation,set3_features,GPR,5,exploitation,72,146,12.192422759997047,72,0.4931506849315068,12,True
Formation,set3_features,GPR,5,exploitation,84,146,12.738155711022756,84,0.5753424657534246,12,True
Formation,set3_features,GPR,5,exploitation,96,146,12.99340296556174,96,0.6575342465753424,12,False
Formation,set3_features,GPR,5,exploitation,108,146,12.964987010631129,108,0.7397260273972602,12,False
Formation,set3_features,GPR,5,exploitation,120,146,11.601118909035616,120,0.821917808219178,12,False
Formation,set3_features,GPR,5,exploitation,132,146,11.867827800866907,132,0.9041095890410958,12,False
Formation,set3_features,GPR,5,exploitation,144,146,12.379751515277976,144,0.9863013698630136,12,False
Formation,set3_features,GPR,5,exploitation,146,146,12.686914892258883,146,1.0,12,False
Formation,set3_features,GPR,5,hybrid,12,146,11.064297491436095,12,0.0821917808219178,12,False
Formation,set3_features,GPR,5,hybrid,24,146,13.895966295230478,24,0.1643835616438356,12,True
Formation,set3_features,GPR,5,hybrid,36,146,12.66977680762458,36,0.2465753424657534,12,True
Formation,set3_features,GPR,5,hybrid,48,146,10.932969815447109,48,0.3287671232876712,12,True
Formation,set3_features,GPR,5,hybrid,60,146,10.573561633893156,60,0.410958904109589,12,True
Formation,set3_features,GPR,5,hybrid,72,146,11.24338167836183,72,0.4931506849315068,12,True
Formation,set3_features,GPR,5,hybrid,84,146,12.015301449497336,84,0.5753424657534246,12,True
Formation,set3_features,GPR,5,hybrid,96,146,12.563340733187124,96,0.6575342465753424,12,False
Formation,set3_features,GPR,5,hybrid,108,146,13.387089102510776,108,0.7397260273972602,12,False
Formation,set3_features,GPR,5,hybrid,120,146,13.45483533587196,120,0.821917808219178,12,False
Formation,set3_features,GPR,5,hybrid,132,146,12.88683866669775,132,0.9041095890410958,12,False
Formation,set3_features,GPR,5,hybrid,144,146,12.738631684522952,144,0.9863013698630136,12,False
Formation,set3_features,GPR,5,hybrid,146,146,12.686914892258883,146,1.0,12,False
Formation,set3_features,RF,5,random_selection,12,146,17.1075615637477,12,0.0821917808219178,12,False
Formation,set3_features,RF,5,random_selection,24,146,12.965619797081576,24,0.1643835616438356,12,True
Formation,set3_features,RF,5,random_selection,36,146,13.119972639639716,36,0.2465753424657534,12,True
Formation,set3_features,RF,5,random_selection,48,146,11.769263359938131,48,0.3287671232876712,12,True
Formation,set3_features,RF,5,random_selection,60,146,12.67165223053201,60,0.410958904109589,12,True
Formation,set3_features,RF,5,random_selection,72,146,13.300227232942294,72,0.4931506849315068,12,True
Formation,set3_features,RF,5,random_selection,84,146,11.734490450825044,84,0.5753424657534246,12,True
Formation,set3_features,RF,5,random_selection,96,146,13.77735843697302,96,0.6575342465753424,12,False
Formation,set3_features,RF,5,random_selection,108,146,12.31894845787923,108,0.7397260273972602,12,False
Formation,set3_features,RF,5,random_selection,120,146,12.481528252709758,120,0.821917808219178,12,False
Formation,set3_features,RF,5,random_selection,132,146,12.348375309272775,132,0.9041095890410958,12,False
Formation,set3_features,RF,5,random_selection,144,146,12.419671363166444,144,0.9863013698630136,12,False
Formation,set3_features,RF,5,random_selection,146,146,12.878052923985464,146,1.0,12,False
Formation,set3_features,RF,5,diversity_oneshot,12,146,13.044575926456414,12,0.0821917808219178,12,False
Formation,set3_features,RF,5,diversity_oneshot,24,146,17.631620214924755,24,0.1643835616438356,12,True
Formation,set3_features,RF,5,diversity_oneshot,36,146,16.16955406731801,36,0.2465753424657534,12,True
Formation,set3_features,RF,5,diversity_oneshot,48,146,15.94139124097332,48,0.3287671232876712,12,True
Formation,set3_features,RF,5,diversity_oneshot,60,146,13.389185484227054,60,0.410958904109589,12,True
Formation,set3_features,RF,5,diversity_oneshot,72,146,14.03721439971621,72,0.4931506849315068,12,True
Formation,set3_features,RF,5,diversity_oneshot,84,146,12.95150766632666,84,0.5753424657534246,12,True
Formation,set3_features,RF,5,diversity_oneshot,96,146,12.01170798842472,96,0.6575342465753424,12,False
Formation,set3_features,RF,5,diversity_oneshot,108,146,12.230324130348707,108,0.7397260273972602,12,False
Formation,set3_features,RF,5,diversity_oneshot,120,146,12.24972821126172,120,0.821917808219178,12,False
Formation,set3_features,RF,5,diversity_oneshot,132,146,12.28896696736093,132,0.9041095890410958,12,False
Formation,set3_features,RF,5,diversity_oneshot,144,146,12.256829788900436,144,0.9863013698630136,12,False
Formation,set3_features,RF,5,diversity_oneshot,146,146,12.878052923985464,146,1.0,12,False
Formation,set3_features,RF,5,diversity_iterative,12,146,13.044575926456414,12,0.0821917808219178,12,False
Formation,set3_features,RF,5,diversity_iterative,24,146,15.21796226056759,24,0.1643835616438356,12,True
Formation,set3_features,RF,5,diversity_iterative,36,146,14.203565196739936,36,0.2465753424657534,12,True
Formation,set3_features,RF,5,diversity_iterative,48,146,14.896234977265204,48,0.3287671232876712,12,True
Formation,set3_features,RF,5,diversity_iterative,60,146,14.800485476122216,60,0.410958904109589,12,True
Formation,set3_features,RF,5,diversity_iterative,72,146,14.642181378027598,72,0.4931506849315068,12,True
Formation,set3_features,RF,5,diversity_iterative,84,146,13.397595039960583,84,0.5753424657534246,12,True
Formation,set3_features,RF,5,diversity_iterative,96,146,13.056472107110558,96,0.6575342465753424,12,False
Formation,set3_features,RF,5,diversity_iterative,108,146,13.543153830391775,108,0.7397260273972602,12,False
Formation,set3_features,RF,5,diversity_iterative,120,146,12.523132351392846,120,0.821917808219178,12,False
Formation,set3_features,RF,5,diversity_iterative,132,146,12.77738391359236,132,0.9041095890410958,12,False
Formation,set3_features,RF,5,diversity_iterative,144,146,12.779731861691612,144,0.9863013698630136,12,False
Formation,set3_features,RF,5,diversity_iterative,146,146,12.878052923985464,146,1.0,12,False
Formation,set3_features,RF,5,coverage,12,146,17.1075615637477,12,0.0821917808219178,12,False
Formation,set3_features,RF,5,coverage,24,146,18.184138134620667,24,0.1643835616438356,12,True
Formation,set3_features,RF,5,coverage,36,146,16.105907537805837,36,0.2465753424657534,12,True
Formation,set3_features,RF,5,coverage,48,146,15.693435817187964,48,0.3287671232876712,12,True
Formation,set3_features,RF,5,coverage,60,146,14.938917269898614,60,0.410958904109589,12,True
Formation,set3_features,RF,5,coverage,72,146,13.831252019514414,72,0.4931506849315068,12,True
Formation,set3_features,RF,5,coverage,84,146,13.123904155712662,84,0.5753424657534246,12,True
Formation,set3_features,RF,5,coverage,96,146,12.647222233884769,96,0.6575342465753424,12,False
Formation,set3_features,RF,5,coverage,108,146,12.17049853250414,108,0.7397260273972602,12,False
Formation,set3_features,RF,5,coverage,120,146,12.064450986108811,120,0.821917808219178,12,False
Formation,set3_features,RF,5,coverage,132,146,12.605122979709948,132,0.9041095890410958,12,False
Formation,set3_features,RF,5,coverage,144,146,12.256829788900436,144,0.9863013698630136,12,False
Formation,set3_features,RF,5,coverage,146,146,12.878052923985464,146,1.0,12,False
Formation,set3_features,RF,5,exploration,12,146,17.1075615637477,12,0.0821917808219178,12,False
Formation,set3_features,RF,5,exploration,24,146,13.356775883454471,24,0.1643835616438356,12,True
Formation,set3_features,RF,5,exploration,36,146,13.992004113326004,36,0.2465753424657534,12,True
Formation,set3_features,RF,5,exploration,48,146,14.211806043725304,48,0.3287671232876712,12,True
Formation,set3_features,RF,5,exploration,60,146,12.008441585317478,60,0.410958904109589,12,True
Formation,set3_features,RF,5,exploration,72,146,11.792477330444571,72,0.4931506849315068,12,True
Formation,set3_features,RF,5,exploration,84,146,12.035310223746674,84,0.5753424657534246,12,True
Formation,set3_features,RF,5,exploration,96,146,11.976882927374184,96,0.6575342465753424,12,False
Formation,set3_features,RF,5,exploration,108,146,12.49910323633122,108,0.7397260273972602,12,False
Formation,set3_features,RF,5,exploration,120,146,12.799519958906153,120,0.821917808219178,12,False
Formation,set3_features,RF,5,exploration,132,146,13.055302227853202,132,0.9041095890410958,12,False
Formation,set3_features,RF,5,exploration,144,146,12.28572512320526,144,0.9863013698630136,12,False
Formation,set3_features,RF,5,exploration,146,146,12.878052923985464,146,1.0,12,False
Formation,set3_features,RF,5,exploitation,12,146,17.1075615637477,12,0.0821917808219178,12,False
Formation,set3_features,RF,5,exploitation,24,146,15.741631289683731,24,0.1643835616438356,12,True
Formation,set3_features,RF,5,exploitation,36,146,15.146550994843,36,0.2465753424657534,12,True
Formation,set3_features,RF,5,exploitation,48,146,12.617916533328428,48,0.3287671232876712,12,True
Formation,set3_features,RF,5,exploitation,60,146,12.890552033440116,60,0.410958904109589,12,True
Formation,set3_features,RF,5,exploitation,72,146,10.511425783774692,72,0.4931506849315068,12,True
Formation,set3_features,RF,5,exploitation,84,146,10.777396621208682,84,0.5753424657534246,12,True
Formation,set3_features,RF,5,exploitation,96,146,12.953264527526532,96,0.6575342465753424,12,False
Formation,set3_features,RF,5,exploitation,108,146,13.390599602132012,108,0.7397260273972602,12,False
Formation,set3_features,RF,5,exploitation,120,146,13.769392748111414,120,0.821917808219178,12,False
Formation,set3_features,RF,5,exploitation,132,146,13.322103955629174,132,0.9041095890410958,12,False
Formation,set3_features,RF,5,exploitation,144,146,12.677175982809514,144,0.9863013698630136,12,False
Formation,set3_features,RF,5,exploitation,146,146,12.878052923985464,146,1.0,12,False
Formation,set3_features,RF,5,hybrid,12,146,17.1075615637477,12,0.0821917808219178,12,False
Formation,set3_features,RF,5,hybrid,24,146,11.983899867202824,24,0.1643835616438356,12,True
Formation,set3_features,RF,5,hybrid,36,146,14.799815174124298,36,0.2465753424657534,12,True
Formation,set3_features,RF,5,hybrid,48,146,13.232777137637555,48,0.3287671232876712,12,True
Formation,set3_features,RF,5,hybrid,60,146,12.187609172299773,60,0.410958904109589,12,True
Formation,set3_features,RF,5,hybrid,72,146,12.004851637206643,72,0.4931506849315068,12,True
Formation,set3_features,RF,5,hybrid,84,146,11.964747630174577,84,0.5753424657534246,12,True
Formation,set3_features,RF,5,hybrid,96,146,11.901204951025363,96,0.6575342465753424,12,False
Formation,set3_features,RF,5,hybrid,108,146,12.317434025542155,108,0.7397260273972602,12,False
Formation,set3_features,RF,5,hybrid,120,146,12.93107488696564,120,0.821917808219178,12,False
Formation,set3_features,RF,5,hybrid,132,146,12.256940609590044,132,0.9041095890410958,12,False
Formation,set3_features,RF,5,hybrid,144,146,12.290599455576835,144,0.9863013698630136,12,False
Formation,set3_features,RF,5,hybrid,146,146,12.878052923985464,146,1.0,12,False
Formation,set3_features,AE_ENet,5,random_selection,12,146,15.647954090321305,12,0.0821917808219178,12,False
Formation,set3_features,AE_ENet,5,random_selection,24,146,13.53048150970192,24,0.1643835616438356,12,True
Formation,set3_features,AE_ENet,5,random_selection,36,146,13.622985418760589,36,0.2465753424657534,12,True
Formation,set3_features,AE_ENet,5,random_selection,48,146,12.219232678416777,48,0.3287671232876712,12,True
Formation,set3_features,AE_ENet,5,random_selection,60,146,11.826324721866971,60,0.410958904109589,12,True
Formation,set3_features,AE_ENet,5,random_selection,72,146,11.69446195823655,72,0.4931506849315068,12,True
Formation,set3_features,AE_ENet,5,random_selection,84,146,12.067507713584687,84,0.5753424657534246,12,True
Formation,set3_features,AE_ENet,5,random_selection,96,146,12.251171454294118,96,0.6575342465753424,12,False
Formation,set3_features,AE_ENet,5,random_selection,108,146,12.087837816317636,108,0.7397260273972602,12,False
Formation,set3_features,AE_ENet,5,random_selection,120,146,11.98312328943398,120,0.821917808219178,12,False
Formation,set3_features,AE_ENet,5,random_selection,132,146,11.11469780982129,132,0.9041095890410958,12,False
Formation,set3_features,AE_ENet,5,random_selection,144,146,10.972468636295629,144,0.9863013698630136,12,False
Formation,set3_features,AE_ENet,5,random_selection,146,146,11.019788304771652,146,1.0,12,False
Formation,set3_features,AE_ENet,5,diversity_oneshot,12,146,12.661726811244002,12,0.0821917808219178,12,False
Formation,set3_features,AE_ENet,5,diversity_oneshot,24,146,12.376511250592536,24,0.1643835616438356,12,True
Formation,set3_features,AE_ENet,5,diversity_oneshot,36,146,12.84615808894396,36,0.2465753424657534,12,True
Formation,set3_features,AE_ENet,5,diversity_oneshot,48,146,12.115246695679058,48,0.3287671232876712,12,True
Formation,set3_features,AE_ENet,5,diversity_oneshot,60,146,11.30087611465553,60,0.410958904109589,12,True
Formation,set3_features,AE_ENet,5,diversity_oneshot,72,146,11.665703608214397,72,0.4931506849315068,12,True
Formation,set3_features,AE_ENet,5,diversity_oneshot,84,146,11.23043878076417,84,0.5753424657534246,12,True
Formation,set3_features,AE_ENet,5,diversity_oneshot,96,146,10.805619597983087,96,0.6575342465753424,12,False
Formation,set3_features,AE_ENet,5,diversity_oneshot,108,146,10.826872956422614,108,0.7397260273972602,12,False
Formation,set3_features,AE_ENet,5,diversity_oneshot,120,146,11.133990731965842,120,0.821917808219178,12,False
Formation,set3_features,AE_ENet,5,diversity_oneshot,132,146,11.150629267174285,132,0.9041095890410958,12,False
Formation,set3_features,AE_ENet,5,diversity_oneshot,144,146,11.14395196587862,144,0.9863013698630136,12,False
Formation,set3_features,AE_ENet,5,diversity_oneshot,146,146,11.019788304771652,146,1.0,12,False
Formation,set3_features,AE_ENet,5,diversity_iterative,12,146,12.661726811244002,12,0.0821917808219178,12,False
Formation,set3_features,AE_ENet,5,diversity_iterative,24,146,12.345542042428544,24,0.1643835616438356,12,True
Formation,set3_features,AE_ENet,5,diversity_iterative,36,146,12.092946663904732,36,0.2465753424657534,12,True
Formation,set3_features,AE_ENet,5,diversity_iterative,48,146,11.89153441312119,48,0.3287671232876712,12,True
Formation,set3_features,AE_ENet,5,diversity_iterative,60,146,11.463615387462816,60,0.410958904109589,12,True
Formation,set3_features,AE_ENet,5,diversity_iterative,72,146,11.76799422915499,72,0.4931506849315068,12,True
Formation,set3_features,AE_ENet,5,diversity_iterative,84,146,11.196291282890268,84,0.5753424657534246,12,True
Formation,set3_features,AE_ENet,5,diversity_iterative,96,146,11.074951747816646,96,0.6575342465753424,12,False
Formation,set3_features,AE_ENet,5,diversity_iterative,108,146,11.099380284205754,108,0.7397260273972602,12,False
Formation,set3_features,AE_ENet,5,diversity_iterative,120,146,10.80707413980627,120,0.821917808219178,12,False
Formation,set3_features,AE_ENet,5,diversity_iterative,132,146,10.982574951908544,132,0.9041095890410958,12,False
Formation,set3_features,AE_ENet,5,diversity_iterative,144,146,10.968619750634144,144,0.9863013698630136,12,False
Formation,set3_features,AE_ENet,5,diversity_iterative,146,146,11.019788304771652,146,1.0,12,False
Formation,set3_features,AE_ENet,5,coverage,12,146,15.647954090321305,12,0.0821917808219178,12,False
Formation,set3_features,AE_ENet,5,coverage,24,146,14.345564672054788,24,0.1643835616438356,12,True
Formation,set3_features,AE_ENet,5,coverage,36,146,13.866566724768209,36,0.2465753424657534,12,True
Formation,set3_features,AE_ENet,5,coverage,48,146,11.874177341014605,48,0.3287671232876712,12,True
Formation,set3_features,AE_ENet,5,coverage,60,146,11.557678015568875,60,0.410958904109589,12,True
Formation,set3_features,AE_ENet,5,coverage,72,146,10.698339917224676,72,0.4931506849315068,12,True
Formation,set3_features,AE_ENet,5,coverage,84,146,10.933706635451646,84,0.5753424657534246,12,True
Formation,set3_features,AE_ENet,5,coverage,96,146,11.102459846507848,96,0.6575342465753424,12,False
Formation,set3_features,AE_ENet,5,coverage,108,146,10.942470081182236,108,0.7397260273972602,12,False
Formation,set3_features,AE_ENet,5,coverage,120,146,11.025835068811366,120,0.821917808219178,12,False
Formation,set3_features,AE_ENet,5,coverage,132,146,11.121567145656458,132,0.9041095890410958,12,False
Formation,set3_features,AE_ENet,5,coverage,144,146,11.14395196587862,144,0.9863013698630136,12,False
Formation,set3_features,AE_ENet,5,coverage,146,146,11.019788304771652,146,1.0,12,False
Formation,set3_features,AE_ENet,5,exploration,12,146,15.647954090321305,12,0.0821917808219178,12,False
Formation,set3_features,AE_ENet,5,exploration,24,146,13.243856431184142,24,0.1643835616438356,12,True
Formation,set3_features,AE_ENet,5,exploration,36,146,12.273246216578466,36,0.2465753424657534,12,True
Formation,set3_features,AE_ENet,5,exploration,48,146,12.126303554710196,48,0.3287671232876712,12,True
Formation,set3_features,AE_ENet,5,exploration,60,146,11.153918998672316,60,0.410958904109589,12,True
Formation,set3_features,AE_ENet,5,exploration,72,146,10.722365773630008,72,0.4931506849315068,12,True
Formation,set3_features,AE_ENet,5,exploration,84,146,10.97394160326879,84,0.5753424657534246,12,True
Formation,set3_features,AE_ENet,5,exploration,96,146,10.479108691198007,96,0.6575342465753424,12,False
Formation,set3_features,AE_ENet,5,exploration,108,146,10.601420048641996,108,0.7397260273972602,12,False
Formation,set3_features,AE_ENet,5,exploration,120,146,10.948758336746527,120,0.821917808219178,12,False
Formation,set3_features,AE_ENet,5,exploration,132,146,11.08972412888787,132,0.9041095890410958,12,False
Formation,set3_features,AE_ENet,5,exploration,144,146,10.97615737110126,144,0.9863013698630136,12,False
Formation,set3_features,AE_ENet,5,exploration,146,146,11.019788304771652,146,1.0,12,False
Formation,set3_features,AE_ENet,5,exploitation,12,146,15.647954090321305,12,0.0821917808219178,12,False
Formation,set3_features,AE_ENet,5,exploitation,24,146,10.45112449429319,24,0.1643835616438356,12,True
Formation,set3_features,AE_ENet,5,exploitation,36,146,12.197064661197931,36,0.2465753424657534,12,True
Formation,set3_features,AE_ENet,5,exploitation,48,146,12.484723639078036,48,0.3287671232876712,12,True
Formation,set3_features,AE_ENet,5,exploitation,60,146,11.90012472819802,60,0.410958904109589,12,True
Formation,set3_features,AE_ENet,5,exploitation,72,146,12.30603635571244,72,0.4931506849315068,12,True
Formation,set3_features,AE_ENet,5,exploitation,84,146,11.93626651553501,84,0.5753424657534246,12,True
Formation,set3_features,AE_ENet,5,exploitation,96,146,11.853322754934029,96,0.6575342465753424,12,False
Formation,set3_features,AE_ENet,5,exploitation,108,146,11.937772116048375,108,0.7397260273972602,12,False
Formation,set3_features,AE_ENet,5,exploitation,120,146,11.782443184530198,120,0.821917808219178,12,False
Formation,set3_features,AE_ENet,5,exploitation,132,146,11.254036355858146,132,0.9041095890410958,12,False
Formation,set3_features,AE_ENet,5,exploitation,144,146,11.035085168558613,144,0.9863013698630136,12,False
Formation,set3_features,AE_ENet,5,exploitation,146,146,11.019788304771652,146,1.0,12,False
Formation,set3_features,AE_ENet,5,hybrid,12,146,15.647954090321305,12,0.0821917808219178,12,False
Formation,set3_features,AE_ENet,5,hybrid,24,146,11.50574959360029,24,0.1643835616438356,12,True
Formation,set3_features,AE_ENet,5,hybrid,36,146,12.194425723074342,36,0.2465753424657534,12,True
Formation,set3_features,AE_ENet,5,hybrid,48,146,10.508609665774433,48,0.3287671232876712,12,True
Formation,set3_features,AE_ENet,5,hybrid,60,146,11.05164525462513,60,0.410958904109589,12,True
Formation,set3_features,AE_ENet,5,hybrid,72,146,10.873018170819789,72,0.4931506849315068,12,True
Formation,set3_features,AE_ENet,5,hybrid,84,146,10.602796306771326,84,0.5753424657534246,12,True
Formation,set3_features,AE_ENet,5,hybrid,96,146,10.757312921790264,96,0.6575342465753424,12,False
Formation,set3_features,AE_ENet,5,hybrid,108,146,11.11910909706863,108,0.7397260273972602,12,False
Formation,set3_features,AE_ENet,5,hybrid,120,146,11.046335430300031,120,0.821917808219178,12,False
Formation,set3_features,AE_ENet,5,hybrid,132,146,11.079382402779478,132,0.9041095890410958,12,False
Formation,set3_features,AE_ENet,5,hybrid,144,146,11.127676499594012,144,0.9863013698630136,12,False
Formation,set3_features,AE_ENet,5,hybrid,146,146,11.019788304771652,146,1.0,12,False
Formation,set3_features,GPR,6,random_selection,12,146,13.92438082040198,12,0.0821917808219178,12,False
Formation,set3_features,GPR,6,random_selection,24,146,10.69571708902921,24,0.1643835616438356,12,True
Formation,set3_features,GPR,6,random_selection,36,146,8.101223194584811,36,0.2465753424657534,12,True
Formation,set3_features,GPR,6,random_selection,48,146,7.2924669319295825,48,0.3287671232876712,12,True
Formation,set3_features,GPR,6,random_selection,60,146,13.37806084945118,60,0.410958904109589,12,True
Formation,set3_features,GPR,6,random_selection,72,146,12.440661219343244,72,0.4931506849315068,12,True
Formation,set3_features,GPR,6,random_selection,84,146,11.308882545672788,84,0.5753424657534246,12,True
Formation,set3_features,GPR,6,random_selection,96,146,9.148080180797155,96,0.6575342465753424,12,False
Formation,set3_features,GPR,6,random_selection,108,146,8.37591127944775,108,0.7397260273972602,12,False
Formation,set3_features,GPR,6,random_selection,120,146,7.736590102306405,120,0.821917808219178,12,False
Formation,set3_features,GPR,6,random_selection,132,146,8.003948324659762,132,0.9041095890410958,12,False
Formation,set3_features,GPR,6,random_selection,144,146,9.04115922920881,144,0.9863013698630136,12,False
Formation,set3_features,GPR,6,random_selection,146,146,9.06157550766424,146,1.0,12,False
Formation,set3_features,GPR,6,diversity_oneshot,12,146,7.50852682960696,12,0.0821917808219178,12,False
Formation,set3_features,GPR,6,diversity_oneshot,24,146,11.105694275159808,24,0.1643835616438356,12,True
Formation,set3_features,GPR,6,diversity_oneshot,36,146,8.666439042731183,36,0.2465753424657534,12,True
Formation,set3_features,GPR,6,diversity_oneshot,48,146,9.72364451166766,48,0.3287671232876712,12,True
Formation,set3_features,GPR,6,diversity_oneshot,60,146,9.80515897792372,60,0.410958904109589,12,True
Formation,set3_features,GPR,6,diversity_oneshot,72,146,9.053891609695087,72,0.4931506849315068,12,True
Formation,set3_features,GPR,6,diversity_oneshot,84,146,9.465994352138246,84,0.5753424657534246,12,True
Formation,set3_features,GPR,6,diversity_oneshot,96,146,10.071062849238,96,0.6575342465753424,12,False
Formation,set3_features,GPR,6,diversity_oneshot,108,146,9.415118698463791,108,0.7397260273972602,12,False
Formation,set3_features,GPR,6,diversity_oneshot,120,146,9.443102846623788,120,0.821917808219178,12,False
Formation,set3_features,GPR,6,diversity_oneshot,132,146,9.187357415974768,132,0.9041095890410958,12,False
Formation,set3_features,GPR,6,diversity_oneshot,144,146,9.16856636306026,144,0.9863013698630136,12,False
Formation,set3_features,GPR,6,diversity_oneshot,146,146,9.06157550766424,146,1.0,12,False
Formation,set3_features,GPR,6,diversity_iterative,12,146,7.50852682960696,12,0.0821917808219178,12,False
Formation,set3_features,GPR,6,diversity_iterative,24,146,9.857713358551882,24,0.1643835616438356,12,True
Formation,set3_features,GPR,6,diversity_iterative,36,146,9.98928255358004,36,0.2465753424657534,12,True
Formation,set3_features,GPR,6,diversity_iterative,48,146,9.372488737512656,48,0.3287671232876712,12,True
Formation,set3_features,GPR,6,diversity_iterative,60,146,8.434937152034527,60,0.410958904109589,12,True
Formation,set3_features,GPR,6,diversity_iterative,72,146,7.568094220338138,72,0.4931506849315068,12,True
Formation,set3_features,GPR,6,diversity_iterative,84,146,8.130438653334542,84,0.5753424657534246,12,True
Formation,set3_features,GPR,6,diversity_iterative,96,146,8.767965504768831,96,0.6575342465753424,12,False
Formation,set3_features,GPR,6,diversity_iterative,108,146,9.213679517530284,108,0.7397260273972602,12,False
Formation,set3_features,GPR,6,diversity_iterative,120,146,9.242500371177549,120,0.821917808219178,12,False
Formation,set3_features,GPR,6,diversity_iterative,132,146,9.383898116173746,132,0.9041095890410958,12,False
Formation,set3_features,GPR,6,diversity_iterative,144,146,9.051231688247848,144,0.9863013698630136,12,False
Formation,set3_features,GPR,6,diversity_iterative,146,146,9.06157550766424,146,1.0,12,False
Formation,set3_features,GPR,6,coverage,12,146,13.92438082040198,12,0.0821917808219178,12,False
Formation,set3_features,GPR,6,coverage,24,146,11.893180726814338,24,0.1643835616438356,12,True
Formation,set3_features,GPR,6,coverage,36,146,10.58279117391648,36,0.2465753424657534,12,True
Formation,set3_features,GPR,6,coverage,48,146,10.328136718030676,48,0.3287671232876712,12,True
Formation,set3_features,GPR,6,coverage,60,146,8.607622293115616,60,0.410958904109589,12,True
Formation,set3_features,GPR,6,coverage,72,146,9.057498350947636,72,0.4931506849315068,12,True
Formation,set3_features,GPR,6,coverage,84,146,9.65018671902936,84,0.5753424657534246,12,True
Formation,set3_features,GPR,6,coverage,96,146,9.557186126812429,96,0.6575342465753424,12,False
Formation,set3_features,GPR,6,coverage,108,146,9.59503125435213,108,0.7397260273972602,12,False
Formation,set3_features,GPR,6,coverage,120,146,9.69466705379501,120,0.821917808219178,12,False
Formation,set3_features,GPR,6,coverage,132,146,9.525299039143963,132,0.9041095890410958,12,False
Formation,set3_features,GPR,6,coverage,144,146,9.1578313689536,144,0.9863013698630136,12,False
Formation,set3_features,GPR,6,coverage,146,146,9.06157550766424,146,1.0,12,False
Formation,set3_features,GPR,6,exploration,12,146,13.92438082040198,12,0.0821917808219178,12,False
Formation,set3_features,GPR,6,exploration,24,146,11.484082423693586,24,0.1643835616438356,12,True
Formation,set3_features,GPR,6,exploration,36,146,11.529117121842354,36,0.2465753424657534,12,True
Formation,set3_features,GPR,6,exploration,48,146,10.7040968597099,48,0.3287671232876712,12,True
Formation,set3_features,GPR,6,exploration,60,146,11.172768989052734,60,0.410958904109589,12,True
Formation,set3_features,GPR,6,exploration,72,146,10.67631127549904,72,0.4931506849315068,12,True
Formation,set3_features,GPR,6,exploration,84,146,9.870296187056592,84,0.5753424657534246,12,True
Formation,set3_features,GPR,6,exploration,96,146,9.805910320741225,96,0.6575342465753424,12,False
Formation,set3_features,GPR,6,exploration,108,146,9.908339741057134,108,0.7397260273972602,12,False
Formation,set3_features,GPR,6,exploration,120,146,10.2861951383621,120,0.821917808219178,12,False
Formation,set3_features,GPR,6,exploration,132,146,9.646215812607036,132,0.9041095890410958,12,False
Formation,set3_features,GPR,6,exploration,144,146,9.30694140223629,144,0.9863013698630136,12,False
Formation,set3_features,GPR,6,exploration,146,146,9.06157550766424,146,1.0,12,False
Formation,set3_features,GPR,6,exploitation,12,146,13.92438082040198,12,0.0821917808219178,12,False
Formation,set3_features,GPR,6,exploitation,24,146,14.692334956148184,24,0.1643835616438356,12,True
Formation,set3_features,GPR,6,exploitation,36,146,10.375633013050368,36,0.2465753424657534,12,True
Formation,set3_features,GPR,6,exploitation,48,146,10.750237290382758,48,0.3287671232876712,12,True
Formation,set3_features,GPR,6,exploitation,60,146,13.77284898284435,60,0.410958904109589,12,True
Formation,set3_features,GPR,6,exploitation,72,146,9.415583089000762,72,0.4931506849315068,12,True
