dataset,feature_set,model,acquisition,trial,alc_area_mape_fraction,alc_mape,start_fraction,end_fraction,fraction_span,n_checkpoints,early_max_fraction,excluded_initial_checkpoint,initial_mape,final_mape
KIT,set3_features,RF,exploration,6,7.888394910149161,21.693086002910196,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,21.572909630450177,23.493557760582934
KIT,set3_features,RF,exploration,7,7.237151498440677,19.902166620711863,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,23.65727173468076,17.656852911468302
KIT,set3_features,RF,exploration,8,12.491673283955048,34.35210153087639,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,38.16277807768197,20.865231679253117
KIT,set3_features,RF,exploration,9,9.008260785541635,24.772717160239498,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,36.87241620661524,24.40063874895341
KIT,set3_features,RF,exploration,10,9.281234375995007,25.523394533986274,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,21.849876628115474,27.48946895734803
KIT,set3_features,RF,hybrid,1,10.22350886692956,28.114649384056293,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,31.38115989712017,27.38192245942665
KIT,set3_features,RF,hybrid,2,10.478968702118179,28.817163930824996,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,28.153575678656832,28.96607005995741
KIT,set3_features,RF,hybrid,3,5.940152304509857,16.33541883740211,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,29.945189213407737,11.729174812846352
KIT,set3_features,RF,hybrid,4,8.711926833137284,23.957798791127534,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,32.74334560187287,23.87688909812135
KIT,set3_features,RF,hybrid,5,6.534019204640094,17.96855281276026,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,18.627940777666296,21.898808717535783
KIT,set3_features,RF,hybrid,6,9.100620188534833,25.026705518470795,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,26.800485197306163,22.20031751884472
KIT,set3_features,RF,hybrid,7,9.7992756306167,26.94800798419593,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,28.489339872769083,25.594744519322703
KIT,set3_features,RF,hybrid,8,8.899079009114704,24.47246727506544,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,25.95877484113141,22.568935328886795
KIT,set3_features,RF,hybrid,9,8.915591092660854,24.51787550481735,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,18.70474074598825,26.366467690878547
KIT,set3_features,RF,hybrid,10,8.677394121200603,23.86283383330166,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,21.002630098298987,21.46157573557413
KIT,set3_features,RF,random_selection,1,9.11574025728278,25.06828570752765,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,31.858274116055043,22.76261124035561
KIT,set3_features,RF,random_selection,2,7.681673572500298,21.12460232437582,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,20.14650617476624,16.251685481108062
KIT,set3_features,RF,random_selection,3,8.728621419264881,24.003708902978424,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,42.896355456273895,15.545842912125243
KIT,set3_features,RF,random_selection,4,7.655408950819295,21.052374614753063,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,29.80920769981356,24.702113153130053
KIT,set3_features,RF,random_selection,5,11.340709835172758,31.18695204672509,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,29.500131608393687,22.77224706489261
KIT,set3_features,RF,random_selection,6,7.279352138979111,20.018218382192558,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,22.12643481341916,25.42885255066346
KIT,set3_features,RF,random_selection,7,11.334085389303166,31.16873482058371,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,26.23806256863733,31.42357155052941
KIT,set3_features,RF,random_selection,8,10.582526511001806,29.10194790525497,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,29.537217451665025,27.87074349229372
KIT,set3_features,RF,random_selection,9,10.310511914763014,28.35390776559829,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,30.87074901699823,27.93326249590089
KIT,set3_features,RF,random_selection,10,6.363699431610286,17.50017343692829,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,24.95972646205488,19.420903813851297
KIT,set4_features_metadata,AE_ENet,coverage,1,8.456062729599731,23.254172506399264,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,25.70176390896633,21.11419190314872
KIT,set4_features_metadata,AE_ENet,coverage,2,9.106727653284413,25.04350104653214,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,39.84210356014984,21.71722037701975
KIT,set4_features_metadata,AE_ENet,coverage,3,7.4537087453347795,20.497699049670647,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,41.00476686178551,18.023791303428325
KIT,set4_features_metadata,AE_ENet,coverage,4,4.952464602257005,13.619277656206766,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,25.45849968163528,13.324612320727466
KIT,set4_features_metadata,AE_ENet,coverage,5,8.630767338997806,23.73461018224397,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,17.74724541544029,31.77672022918464
KIT,set4_features_metadata,AE_ENet,coverage,6,14.002631860797234,38.507237617192395,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,31.605587218804526,43.0864578758929
KIT,set4_features_metadata,AE_ENet,coverage,7,10.934723238825455,30.070488906770006,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,19.616491012636104,22.599384124068937
KIT,set4_features_metadata,AE_ENet,coverage,8,7.198715903541033,19.796468734737843,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,21.795996365731447,19.70616383903973
KIT,set4_features_metadata,AE_ENet,coverage,9,6.626882136952238,18.223925876618658,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,24.166006045520668,14.004398579045802
KIT,set4_features_metadata,AE_ENet,coverage,10,18.19030079020919,50.02332717307528,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,31.952353986983344,36.4726937833388
KIT,set4_features_metadata,AE_ENet,diversity_iterative,1,10.318430428646886,28.37568367877894,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,30.931887816755417,20.901029925125545
KIT,set4_features_metadata,AE_ENet,diversity_iterative,2,15.701436513372084,43.178950411773236,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,49.221571591174886,37.34520350660942
KIT,set4_features_metadata,AE_ENet,diversity_iterative,3,6.282257958843278,17.276209386819016,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,36.64864246678402,13.010565021793024
KIT,set4_features_metadata,AE_ENet,diversity_iterative,4,5.291622923785274,14.551963040409506,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,12.027782345433897,17.32772607742247
KIT,set4_features_metadata,AE_ENet,diversity_iterative,5,9.80335113302651,26.959215615822906,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,25.283957054905983,24.395639853913305
KIT,set4_features_metadata,AE_ENet,diversity_iterative,6,19.770077641473964,54.367713514053406,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,24.506106166761118,37.46029647799384
KIT,set4_features_metadata,AE_ENet,diversity_iterative,7,18.18783944653753,50.016558477978215,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,40.16199196195123,37.622153885075846
KIT,set4_features_metadata,AE_ENet,diversity_iterative,8,7.7620809319493596,21.345722562860743,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,31.23350933690664,16.5428324913149
KIT,set4_features_metadata,AE_ENet,diversity_iterative,9,6.898182514960341,18.97000191614094,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,39.87998126676384,16.11747983256815
KIT,set4_features_metadata,AE_ENet,diversity_iterative,10,18.17984019737653,49.99456054278547,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,34.48713663430685,48.17232733502826
KIT,set4_features_metadata,AE_ENet,diversity_oneshot,1,8.358731920460208,22.986512781265574,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,28.778254398508015,20.71562047817521
KIT,set4_features_metadata,AE_ENet,diversity_oneshot,2,10.612724527834505,29.184992451544893,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,51.94848433515171,27.398781672317813
KIT,set4_features_metadata,AE_ENet,diversity_oneshot,3,5.928006575345709,16.3020180822007,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,19.32621400603076,11.536411065679708
KIT,set4_features_metadata,AE_ENet,diversity_oneshot,4,4.802380187007967,13.20654551427191,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,21.872693292747936,11.726704393435176
KIT,set4_features_metadata,AE_ENet,diversity_oneshot,5,12.502731330214198,34.38251115808905,0.18181818181818182,0.5454545454545454,0.3636363636363636,5,0.6,True,13.490113857011146,31.762541545895456
