dataset,feature_set,model,acquisition,mean_alc_mape,median_alc_mape,sd_trial_alc_mape,mean_alc_area_mape_fraction,n_trials,min_checkpoints,max_checkpoints
KIT,set4_features_metadata,AE_ENet,coverage,26.277070874944695,23.494391344321617,10.777794140694688,9.555298499979887,10,5,5
KIT,set4_features_metadata,AE_ENet,diversity_iterative,32.50365791474224,27.667449647300923,15.32685034420959,11.819511968997176,10,5,5
KIT,set4_features_metadata,AE_ENet,diversity_oneshot,27.18590389722973,26.085752616405234,11.770350579829106,9.885783235356262,10,5,5
KIT,set4_features_metadata,AE_ENet,exploitation,34.6857868823351,33.39189613082255,11.543842901070533,12.613013411758217,10,5,5
KIT,set4_features_metadata,AE_ENet,exploration,24.16694623553006,24.14408037578424,5.522908246460564,8.787980449283657,10,5,5
KIT,set4_features_metadata,AE_ENet,hybrid,26.866815738738943,22.468960448916157,10.825809452396017,9.769751177723252,10,5,5
KIT,set4_features_metadata,AE_ENet,random_selection,27.658163257061336,25.431621052645653,8.353668465849537,10.057513911658665,10,5,5
KIT,set4_features_metadata,GPR,coverage,26.84981040726346,26.649616976304088,4.676833057447487,9.763567420823074,10,5,5
KIT,set4_features_metadata,GPR,diversity_iterative,26.792384679295985,27.248949407813406,8.917878465412048,9.742685337925812,10,5,5
KIT,set4_features_metadata,GPR,diversity_oneshot,26.378586902057947,25.141402033890028,4.0991705055328325,9.59221341893016,10,5,5
KIT,set4_features_metadata,GPR,exploitation,26.633785864890104,28.722776051487063,6.576575644454566,9.685013041778218,10,5,5
KIT,set4_features_metadata,GPR,exploration,27.013095979562593,27.51358588417159,6.735752520648011,9.822943992568215,10,5,5
KIT,set4_features_metadata,GPR,hybrid,27.811075471665287,27.40311252181826,5.617686768692624,10.113118353332831,10,5,5
KIT,set4_features_metadata,GPR,random_selection,26.51319947954422,24.277907956619075,5.754840745361575,9.641163447106988,10,5,5
KIT,set4_features_metadata,RF,coverage,27.883928723793538,27.8275656512548,5.017646768567245,10.13961044501583,10,5,5
KIT,set4_features_metadata,RF,diversity_iterative,23.95467657443096,23.961149512852103,4.931268392098906,8.710791481611256,10,5,5
KIT,set4_features_metadata,RF,diversity_oneshot,23.890302896676815,24.378757430670994,4.103770247821093,8.68738287151884,10,5,5
KIT,set4_features_metadata,RF,exploitation,28.603003572415513,28.270596952601835,5.223883598555246,10.401092208151095,10,5,5
KIT,set4_features_metadata,RF,exploration,26.809595175710417,26.97521305213643,3.0651690202775494,9.748943700258334,10,5,5
KIT,set4_features_metadata,RF,hybrid,25.73302658728673,25.195602053708907,3.904134083052476,9.35746421355881,10,5,5
KIT,set4_features_metadata,RF,random_selection,25.191282252292964,24.622606536240696,4.880368393389584,9.160466273561077,10,5,5
KIT,set5_features_metadata_corr95,AE_ENet,coverage,29.058717948993102,26.701792408095592,10.715460393072426,10.566806526906584,10,5,5
KIT,set5_features_metadata_corr95,AE_ENet,diversity_iterative,47.82314441423033,43.552536948153666,29.79008882076321,17.390234332447392,10,5,5
KIT,set5_features_metadata_corr95,AE_ENet,diversity_oneshot,33.30749648344702,35.87766985492915,12.102253575754027,12.111816903071642,10,5,5
KIT,set5_features_metadata_corr95,AE_ENet,exploitation,36.97188111640828,38.732893516790526,7.686887120598106,13.444320405966645,10,5,5
KIT,set5_features_metadata_corr95,AE_ENet,exploration,29.636379148147,27.64881887743639,11.578692189700384,10.776865144780725,10,5,5
KIT,set5_features_metadata_corr95,AE_ENet,hybrid,27.925090821379484,25.390392246084645,8.47409412061194,10.15457848050163,10,5,5
KIT,set5_features_metadata_corr95,AE_ENet,random_selection,31.093997830993793,29.962573029262927,8.302940651966505,11.30690830217956,10,5,5
KIT,set5_features_metadata_corr95,GPR,coverage,27.412185786588545,26.912671185829474,4.8124165852707215,9.968067558759468,10,5,5
KIT,set5_features_metadata_corr95,GPR,diversity_iterative,32.656915201469204,28.439203025841827,12.222452456484241,11.875241891443343,10,5,5
KIT,set5_features_metadata_corr95,GPR,diversity_oneshot,29.103183179569204,29.150048178096895,3.5727767032715656,10.582975701661526,10,5,5
KIT,set5_features_metadata_corr95,GPR,exploitation,28.75081915821665,29.167864254249697,9.479089181599916,10.454843330260598,10,5,5
KIT,set5_features_metadata_corr95,GPR,exploration,27.4348287299012,25.3007841915173,7.041746555256843,9.976301356327708,10,5,5
KIT,set5_features_metadata_corr95,GPR,hybrid,27.627634604202406,25.76917028796263,5.588031431423439,10.046412583346328,10,5,5
KIT,set5_features_metadata_corr95,GPR,random_selection,27.703864831026134,26.196839953807725,5.86395732673988,10.074132665827685,10,5,5
KIT,set5_features_metadata_corr95,RF,coverage,26.779152372966443,26.311603389880318,5.512397731892796,9.737873590169615,10,5,5
KIT,set5_features_metadata_corr95,RF,diversity_iterative,27.59714735792308,24.554948510202856,8.17749904044592,10.035326311972026,10,5,5
KIT,set5_features_metadata_corr95,RF,diversity_oneshot,29.46883836889028,29.608675607736977,6.287166970766422,10.71594122505101,10,5,5
KIT,set5_features_metadata_corr95,RF,exploitation,31.018310492997223,31.560366266962347,5.466013024188309,11.279385633817169,10,5,5
KIT,set5_features_metadata_corr95,RF,exploration,26.8421160495395,26.349118753466165,5.186575908213932,9.760769472559815,10,5,5
KIT,set5_features_metadata_corr95,RF,hybrid,27.13092699384503,27.460568677710732,4.300834436356249,9.865791634125465,10,5,5
KIT,set5_features_metadata_corr95,RF,random_selection,27.50783449928425,27.658233813517114,5.064801015190594,10.002848908830634,10,5,5
LSD_Primary,set1_dQn_m,AE_ENet,coverage,32.298560752562175,30.608494885357153,7.047822057077464,10.023691268036538,10,4,4
LSD_Primary,set1_dQn_m,AE_ENet,diversity_iterative,31.060430731250033,30.474981740763997,3.55293664270438,9.639444020043115,10,4,4
LSD_Primary,set1_dQn_m,AE_ENet,diversity_oneshot,34.00781655668263,32.255290615989324,7.587694720632949,10.554149965867024,10,4,4
LSD_Primary,set1_dQn_m,AE_ENet,exploitation,79.3797803904095,32.83344115566798,117.16984600765356,24.635104259092607,10,4,4
LSD_Primary,set1_dQn_m,AE_ENet,exploration,33.69810316873158,31.30307208034229,9.574919622914106,10.458032017882218,10,4,4
LSD_Primary,set1_dQn_m,AE_ENet,hybrid,35.19180116215442,32.03575891318492,7.066332390005366,10.92159346411689,10,4,4
LSD_Primary,set1_dQn_m,AE_ENet,random_selection,65.64721996610243,31.962514371967657,63.730509990892934,20.37327516189386,10,4,4
LSD_Primary,set1_dQn_m,GPR,coverage,34.86602795563409,28.89090357036112,13.559612056614203,10.820491434507133,10,4,4
LSD_Primary,set1_dQn_m,GPR,diversity_iterative,35.239132571571375,32.39669635012628,6.717584876024349,10.936282522211808,10,4,4
LSD_Primary,set1_dQn_m,GPR,diversity_oneshot,32.02750336563321,30.780382460290994,9.450764409593965,9.939570010024102,10,4,4
LSD_Primary,set1_dQn_m,GPR,exploitation,104.49109507488329,99.9651604095184,64.31625645619593,32.42827088530861,10,4,4
LSD_Primary,set1_dQn_m,GPR,exploration,30.888551197342622,30.06007182584399,9.507676069294291,9.586102095727023,10,4,4
LSD_Primary,set1_dQn_m,GPR,hybrid,31.87246189109988,28.389735713727696,7.968998149063068,9.891453690341345,10,4,4
LSD_Primary,set1_dQn_m,GPR,random_selection,76.06670108025396,59.6344690036821,55.53227432097429,23.606907231802957,10,4,4
LSD_Primary,set1_dQn_m,RF,coverage,32.46033212041022,34.265499325133,9.310017262399075,10.073896175299726,10,4,4
LSD_Primary,set1_dQn_m,RF,diversity_iterative,31.090663022767764,26.8635967344035,10.368780509668976,9.648826455341721,10,4,4
LSD_Primary,set1_dQn_m,RF,diversity_oneshot,28.678255832336454,27.99997924604534,10.652150055569505,8.900148361759591,10,4,4
LSD_Primary,set1_dQn_m,RF,exploitation,57.342657789422404,59.94208756286393,34.1600691059008,17.795997244993163,10,4,4
LSD_Primary,set1_dQn_m,RF,exploration,42.96522853305194,44.98294072924583,25.040110650420523,13.334036441291985,10,4,4
LSD_Primary,set1_dQn_m,RF,hybrid,35.49812134830148,32.75467703206682,11.771569791321618,11.016658349472875,10,4,4
LSD_Primary,set1_dQn_m,RF,random_selection,45.92126315945603,42.715904390956474,23.737879255838706,14.25142649776222,10,4,4
LSD_Primary,set2_early_soh,AE_ENet,coverage,35.296673158279425,36.65777661900216,6.468087111011886,10.954139945672928,10,4,4
LSD_Primary,set2_early_soh,AE_ENet,diversity_iterative,37.98777285339189,39.818557253603174,8.567055515274365,11.789308816569902,10,4,4
LSD_Primary,set2_early_soh,AE_ENet,diversity_oneshot,35.5734490244722,36.481056442958305,8.30177635646131,11.040035904146546,10,4,4
LSD_Primary,set2_early_soh,AE_ENet,exploitation,38.69854271480601,37.05403409218753,10.00450111753254,12.00989256666394,10,4,4
LSD_Primary,set2_early_soh,AE_ENet,exploration,35.78081608311241,36.4039480069446,7.706683399073121,11.104391198207301,10,4,4
LSD_Primary,set2_early_soh,AE_ENet,hybrid,35.927330451280326,37.54757481381313,7.605668297460818,11.149861174535276,10,4,4
LSD_Primary,set2_early_soh,AE_ENet,random_selection,38.180473510447555,38.25818489711885,9.159413941054748,11.84911246875959,10,4,4
LSD_Primary,set2_early_soh,GPR,coverage,40.91760731111618,38.327942359973825,8.100005238450871,12.698567786208471,10,4,4
LSD_Primary,set2_early_soh,GPR,diversity_iterative,39.27174374910079,40.58074525578072,7.684573602781111,12.187782542824385,10,4,4
LSD_Primary,set2_early_soh,GPR,diversity_oneshot,38.274057411995685,38.51230991794759,7.7942961221116,11.878155748550387,10,4,4
LSD_Primary,set2_early_soh,GPR,exploitation,82.7618318356733,77.58410454645377,47.41224247478619,25.68470643176069,10,4,4
LSD_Primary,set2_early_soh,GPR,exploration,46.235974963562064,42.44476380503846,15.267090240705512,14.34909567834685,10,4,4
LSD_Primary,set2_early_soh,GPR,hybrid,40.67387861032216,38.13807493111506,7.1686102433743,12.622927844582744,10,4,4
LSD_Primary,set2_early_soh,GPR,random_selection,87.03712873843043,55.529425041430585,58.88758626202936,27.011522711926695,10,4,4
LSD_Primary,set2_early_soh,RF,coverage,45.3706237360107,40.71364384232796,12.47120021421424,14.080538400830909,10,4,4
LSD_Primary,set2_early_soh,RF,diversity_iterative,44.698347356341785,39.18934637018812,16.070002776651595,13.871900903692282,10,4,4
LSD_Primary,set2_early_soh,RF,diversity_oneshot,45.579608551551324,46.41839115072669,12.428586824758147,14.145395757378001,10,4,4
LSD_Primary,set2_early_soh,RF,exploitation,80.01811022607954,70.46095509315018,38.83320589070881,24.83320662188676,10,4,4
LSD_Primary,set2_early_soh,RF,exploration,72.49057167625143,51.23330847316346,54.71201516436121,22.497073968491826,10,4,4
LSD_Primary,set2_early_soh,RF,hybrid,50.83185680676425,45.91532147681319,20.649854839305593,15.775403836582012,10,4,4
LSD_Primary,set2_early_soh,RF,random_selection,71.24186313541556,56.16839422868464,40.74350523758924,22.109543731680695,10,4,4
LSD_Primary,set3_features,AE_ENet,coverage,61.12898472285845,31.259952377384213,94.25850537773455,18.971064224335382,10,4,4
LSD_Primary,set3_features,AE_ENet,diversity_iterative,71.21819783663622,24.739078656763013,139.77839731452346,22.10219932861125,10,4,4
LSD_Primary,set3_features,AE_ENet,diversity_oneshot,37.35376556251662,29.765471943907915,25.601097730143834,11.592547933194817,10,4,4
LSD_Primary,set3_features,AE_ENet,exploitation,125.60036077426278,54.742693985813396,143.72653147926763,38.97942230925398,10,4,4
LSD_Primary,set3_features,AE_ENet,exploration,72.271923851682,29.492125340884613,124.48728625754582,22.42921774707373,10,4,4
LSD_Primary,set3_features,AE_ENet,hybrid,65.80673761603387,30.679818393617587,100.60424120588291,20.42278063945879,10,4,4
LSD_Primary,set3_features,AE_ENet,random_selection,95.99230068572884,47.515309067883095,102.13580152401964,29.790714005915852,10,4,4
LSD_Primary,set3_features,GPR,coverage,37.517560211146424,38.721283897148936,11.404971406545835,11.643380755183376,10,4,4
LSD_Primary,set3_features,GPR,diversity_iterative,41.883622629820046,41.90993947608393,16.34189903720965,12.998365643737259,10,4,4
LSD_Primary,set3_features,GPR,diversity_oneshot,38.89980839136672,39.583884878114986,13.636713859918418,12.072354328355193,10,4,4
LSD_Primary,set3_features,GPR,exploitation,77.84640999017088,86.10550058366032,43.526757148334966,24.159230686604758,10,4,4
LSD_Primary,set3_features,GPR,exploration,38.03706949171836,41.12280946243351,11.728742822457805,11.80460777329191,10,4,4
LSD_Primary,set3_features,GPR,hybrid,37.76497659196586,39.700736675219304,12.537922384733676,11.720165149230787,10,4,4
LSD_Primary,set3_features,GPR,random_selection,55.91535518091791,49.23649913592054,37.33515378695098,17.353041263043494,10,4,4
LSD_Primary,set3_features,RF,coverage,32.816649008968014,30.175666553286366,7.647589155200904,10.184477278645247,10,4,4
LSD_Primary,set3_features,RF,diversity_iterative,37.19804490793391,37.383340474081876,10.162646846247378,11.544220833496734,10,4,4
LSD_Primary,set3_features,RF,diversity_oneshot,33.62974836760392,31.976245204773328,8.964005445585158,10.436818458911565,10,4,4
LSD_Primary,set3_features,RF,exploitation,52.67322968327858,48.873691503403066,18.87149789549567,16.346864384465768,10,4,4
LSD_Primary,set3_features,RF,exploration,37.13423439452997,34.318987335671416,9.192095246515063,11.5244175707162,10,4,4
LSD_Primary,set3_features,RF,hybrid,34.50133157989448,30.766555667052906,9.187462934775633,10.70730980065691,10,4,4
LSD_Primary,set3_features,RF,random_selection,47.20131933237794,41.102807805091466,24.104364702687437,14.64868531004833,10,4,4
LSD_Primary,set4_features_metadata,AE_ENet,coverage,34.25990043578838,32.446623547814966,8.182875220347446,10.632382893865362,10,4,4
LSD_Primary,set4_features_metadata,AE_ENet,diversity_iterative,44.39792407832441,30.053537576158625,35.39417280379644,13.778666093273097,10,4,4
LSD_Primary,set4_features_metadata,AE_ENet,diversity_oneshot,27.17707582486518,22.818178396781043,12.359370563924415,8.434264911165059,10,4,4
LSD_Primary,set4_features_metadata,AE_ENet,exploitation,128.00463503171645,36.51375320906959,150.97447693699533,39.72557638915339,10,4,4
LSD_Primary,set4_features_metadata,AE_ENet,exploration,30.15913941380138,28.49989501998528,6.1634070077514815,9.359732921524568,10,4,4
LSD_Primary,set4_features_metadata,AE_ENet,hybrid,31.890765390037508,27.64950772901686,13.813449871561783,9.897134086563366,10,4,4
LSD_Primary,set4_features_metadata,AE_ENet,random_selection,101.75839883242683,33.52042294728066,121.3144433221149,31.580192741097996,10,4,4
LSD_Primary,set4_features_metadata,GPR,coverage,38.56236456585726,40.88222873859203,11.371447988196852,11.967630382507426,10,4,4
LSD_Primary,set4_features_metadata,GPR,diversity_iterative,53.50185476785625,54.80836617125112,16.828945184935815,16.604023893472636,10,4,4
LSD_Primary,set4_features_metadata,GPR,diversity_oneshot,34.31936747125617,33.878342101326034,12.104269914852006,10.650838180734677,10,4,4
LSD_Primary,set4_features_metadata,GPR,exploitation,90.78627212350473,79.48065465545648,60.054247266882165,28.17504996936354,10,4,4
LSD_Primary,set4_features_metadata,GPR,exploration,41.33186638747087,44.88725192290687,14.634576642184216,12.827130947835789,10,4,4
LSD_Primary,set4_features_metadata,GPR,hybrid,37.113147200876504,36.49696723074955,12.039262541301564,11.517873269237539,10,4,4
LSD_Primary,set4_features_metadata,GPR,random_selection,66.9957046252033,45.980560135803145,49.83601142571924,20.791770400925166,10,4,4
LSD_Primary,set4_features_metadata,RF,coverage,33.21717478089069,29.87988127383771,7.3870349563272075,10.30877838027642,10,4,4
LSD_Primary,set4_features_metadata,RF,diversity_iterative,34.68832002818182,33.25542803003784,8.617945562185161,10.765340698401257,10,4,4
LSD_Primary,set4_features_metadata,RF,diversity_oneshot,33.07440829670524,31.859768097740485,6.559995233399,10.264471540356803,10,4,4
LSD_Primary,set4_features_metadata,RF,exploitation,70.0724036500141,46.874559412869516,75.70961954270638,21.746608029314725,10,4,4
LSD_Primary,set4_features_metadata,RF,exploration,45.039337096437905,48.02213140003191,14.4780577060761,13.977725305791077,10,4,4
LSD_Primary,set4_features_metadata,RF,hybrid,34.60669852505704,35.15410555546042,8.755075902152724,10.740009887086671,10,4,4
LSD_Primary,set4_features_metadata,RF,random_selection,47.98517171920706,41.67715190763437,25.22284065321265,14.891949843891851,10,4,4
LSD_Primary,set5_features_metadata_corr95,AE_ENet,coverage,32.18661257586111,34.13062368124291,6.6489348239023265,9.988948730439658,10,4,4
LSD_Primary,set5_features_metadata_corr95,AE_ENet,diversity_iterative,37.35242306349781,28.739980235874278,22.310290912842508,11.592131295568288,10,4,4
LSD_Primary,set5_features_metadata_corr95,AE_ENet,diversity_oneshot,30.064391495787124,25.911202403229098,16.637879415914,9.330328395244283,10,4,4
LSD_Primary,set5_features_metadata_corr95,AE_ENet,exploitation,123.92792508144842,43.53047700046372,144.65026899529389,38.46039054251848,10,4,4
LSD_Primary,set5_features_metadata_corr95,AE_ENet,exploration,31.073279638683506,28.842260080929485,9.287867790414001,9.643431612005227,10,4,4
LSD_Primary,set5_features_metadata_corr95,AE_ENet,hybrid,31.94637541824742,30.59912913532004,8.101988869069855,9.914392371180238,10,4,4
LSD_Primary,set5_features_metadata_corr95,AE_ENet,random_selection,95.10355740976495,35.32954684144455,115.08709123548606,29.51489712716844,10,4,4
LSD_Primary,set5_features_metadata_corr95,GPR,coverage,43.365370400195395,45.291847228489864,16.595680990933722,13.458218400060641,10,4,4
LSD_Primary,set5_features_metadata_corr95,GPR,diversity_iterative,60.79517615934327,61.08470223154431,22.643554427685576,18.867468463244467,10,4,4
LSD_Primary,set5_features_metadata_corr95,GPR,diversity_oneshot,35.63511289790331,38.04741208108558,9.746118936005043,11.059172968314824,10,4,4
LSD_Primary,set5_features_metadata_corr95,GPR,exploitation,89.70463964878081,86.14648304711743,61.68051284261935,27.839370925483706,10,4,4
LSD_Primary,set5_features_metadata_corr95,GPR,exploration,46.25245177116482,50.17509158143446,17.77452476489561,14.3542091703615,10,4,4
LSD_Primary,set5_features_metadata_corr95,GPR,hybrid,39.50503564157219,37.1265717793388,14.016423877081655,12.260183474970683,10,4,4
LSD_Primary,set5_features_metadata_corr95,GPR,random_selection,68.12746815871576,47.47651984845035,51.49282193176542,21.143007359601448,10,4,4
LSD_Primary,set5_features_metadata_corr95,RF,coverage,34.82872729073354,32.134508069550236,7.362832641645263,10.808915366089721,10,4,4
LSD_Primary,set5_features_metadata_corr95,RF,diversity_iterative,36.094016368701986,34.755633038434766,7.770073626886367,11.20159128683855,10,4,4
LSD_Primary,set5_features_metadata_corr95,RF,diversity_oneshot,34.72416764887758,35.168383407282995,6.658315572377284,10.77646582206546,10,4,4
LSD_Primary,set5_features_metadata_corr95,RF,exploitation,55.12829495936613,55.82855327104065,23.48035679897303,17.108781194286045,10,4,4
LSD_Primary,set5_features_metadata_corr95,RF,exploration,41.47862767516475,41.98720977965195,12.969294955064997,12.872677554361477,10,4,4
LSD_Primary,set5_features_metadata_corr95,RF,hybrid,32.6800167959578,29.59558376328762,7.671406003214308,10.14207417805587,10,4,4
LSD_Primary,set5_features_metadata_corr95,RF,random_selection,48.45541376395988,43.413446977215294,24.434746138721803,15.03788703019445,10,4,4
LSD_Second,set1_dQn_m,AE_ENet,coverage,31.651294510444888,30.29997879301331,7.99950065574615,9.822815537724278,10,4,4
LSD_Second,set1_dQn_m,AE_ENet,diversity_iterative,29.315688959169215,28.34442679491229,5.599491841992206,9.097972435604243,10,4,4
LSD_Second,set1_dQn_m,AE_ENet,diversity_oneshot,26.8917996520776,26.58192372412799,4.966397469569411,8.345730926506842,10,4,4
LSD_Second,set1_dQn_m,AE_ENet,exploitation,25.958429661320423,26.155887026751593,5.923834226362779,8.056064377651166,10,4,4
LSD_Second,set1_dQn_m,AE_ENet,exploration,35.66990574328374,35.40097327771832,9.708942450107182,11.069970747915647,10,4,4
LSD_Second,set1_dQn_m,AE_ENet,hybrid,30.622316819251154,30.480090078398494,9.68809910313596,9.503477633560705,10,4,4
LSD_Second,set1_dQn_m,AE_ENet,random_selection,26.971825951274063,27.35512277540039,6.461613142127211,8.370566674533332,10,4,4
LSD_Second,set1_dQn_m,GPR,coverage,18.962686411459252,19.240144319996034,5.493286579412809,5.88497164493563,10,4,4
LSD_Second,set1_dQn_m,GPR,diversity_iterative,25.988955924112467,26.172755042610653,7.646355849325404,8.065538045414216,10,4,4
LSD_Second,set1_dQn_m,GPR,diversity_oneshot,18.9076531593283,19.24728128752372,4.218675434690864,5.8678923597915436,10,4,4
LSD_Second,set1_dQn_m,GPR,exploitation,25.45313165255552,23.855494752305717,5.015109779420816,7.89924775424137,10,4,4
LSD_Second,set1_dQn_m,GPR,exploration,20.621030829957455,20.614420786709896,4.958972451450137,6.399630257573004,10,4,4
LSD_Second,set1_dQn_m,GPR,hybrid,18.426834578082595,17.764474567552185,4.473916468582462,5.7186728000946,10,4,4
LSD_Second,set1_dQn_m,GPR,random_selection,21.56683870038436,21.935018171750798,5.759722885193877,6.693156838050319,10,4,4
LSD_Second,set1_dQn_m,RF,coverage,32.658048309837206,33.92355632815104,10.032922326345144,10.135256372018446,10,4,4
LSD_Second,set1_dQn_m,RF,diversity_iterative,27.415910765855404,26.52922993586017,5.824875309808563,8.50838609974823,10,4,4
LSD_Second,set1_dQn_m,RF,diversity_oneshot,29.21870354764685,29.49212663269397,5.531281128627659,9.067873514786957,10,4,4
LSD_Second,set1_dQn_m,RF,exploitation,36.528671865747434,32.330004603601054,16.700247119585754,11.336484372128515,10,4,4
LSD_Second,set1_dQn_m,RF,exploration,47.24896329741731,36.61114424224041,35.2689134077723,14.663471368163997,10,4,4
LSD_Second,set1_dQn_m,RF,hybrid,31.23597731542541,31.552692637907022,6.271328426442934,9.693923994442368,10,4,4
LSD_Second,set1_dQn_m,RF,random_selection,35.2551042847874,33.7273637316259,10.008933843562184,10.941239260796092,10,4,4
LSD_Second,set2_early_soh,AE_ENet,coverage,37.83659620335156,34.21874864965003,13.071089883123012,11.742391925178072,10,4,4
LSD_Second,set2_early_soh,AE_ENet,diversity_iterative,36.52789912062596,36.648309440207626,6.644569486172789,11.336244554677025,10,4,4
LSD_Second,set2_early_soh,AE_ENet,diversity_oneshot,38.78727274195766,37.80068050854975,8.215923417821575,12.037429471642033,10,4,4
LSD_Second,set2_early_soh,AE_ENet,exploitation,43.278139194026686,42.65625100418941,9.342418898427505,13.431146646422079,10,4,4
LSD_Second,set2_early_soh,AE_ENet,exploration,43.11138317201695,38.23227507478471,18.568571881525425,13.379394777522503,10,4,4
LSD_Second,set2_early_soh,AE_ENet,hybrid,39.69806692084184,35.66159342096057,15.614025413394359,12.320089734054365,10,4,4
LSD_Second,set2_early_soh,AE_ENet,random_selection,43.69679303056405,40.20016423844862,12.264997956684653,13.56107369914057,10,4,4
LSD_Second,set2_early_soh,GPR,coverage,34.035696561264004,32.25211114414008,5.7708395724694315,10.562802381081934,10,4,4
LSD_Second,set2_early_soh,GPR,diversity_iterative,34.8123062108238,31.33661540162139,11.212507961906619,10.803819168876354,10,4,4
LSD_Second,set2_early_soh,GPR,diversity_oneshot,39.32284147693955,35.0635604740177,11.271141944632342,12.203640458360551,10,4,4
LSD_Second,set2_early_soh,GPR,exploitation,31.03139349181091,30.08993622815722,3.654281249474762,9.630432462975802,10,4,4
LSD_Second,set2_early_soh,GPR,exploration,32.61343137092042,30.05237559247886,7.153270302009129,10.121409735802894,10,4,4
LSD_Second,set2_early_soh,GPR,hybrid,34.04359984452914,35.32189760459549,5.0857432699967315,10.565255124164217,10,4,4
LSD_Second,set2_early_soh,GPR,random_selection,38.515474915974394,38.26694741257717,7.870731639868212,11.953078422198953,10,4,4
LSD_Second,set2_early_soh,RF,coverage,38.277988620315185,34.51665443051091,11.682296306966645,11.879375778718508,10,4,4
LSD_Second,set2_early_soh,RF,diversity_iterative,43.567621027336806,40.638331958417396,11.867425503157435,13.520985836070045,10,4,4
LSD_Second,set2_early_soh,RF,diversity_oneshot,41.16100586830963,40.23025129567134,6.200782557636278,12.774105269475406,10,4,4
LSD_Second,set2_early_soh,RF,exploitation,40.264362448248406,39.67184240388094,9.75649413474416,12.495836621870199,10,4,4
LSD_Second,set2_early_soh,RF,exploration,38.93039932065407,34.45990089457197,12.455369614483349,12.081848065030574,10,4,4
LSD_Second,set2_early_soh,RF,hybrid,39.36628502553258,39.110845638433986,9.312512638002518,12.217122938958388,10,4,4
LSD_Second,set2_early_soh,RF,random_selection,51.969414903961,51.979637556851046,17.047964906438317,16.128439108125832,10,4,4
LSD_Second,set3_features,AE_ENet,coverage,28.188590933642292,21.86797409599063,13.956622320525595,8.748183393199334,10,4,4
LSD_Second,set3_features,AE_ENet,diversity_iterative,28.809988921692998,26.587985824000455,7.651359139368335,8.941031044663344,10,4,4
LSD_Second,set3_features,AE_ENet,diversity_oneshot,25.84274756785617,25.34811390786708,8.476498291161215,8.020163038300192,10,4,4
LSD_Second,set3_features,AE_ENet,exploitation,27.480815124301436,27.834667994656694,4.1836144347769295,8.528528831679758,10,4,4
LSD_Second,set3_features,AE_ENet,exploration,25.927520276032045,21.96539249729728,9.446778923043608,8.046471809803048,10,4,4
LSD_Second,set3_features,AE_ENet,hybrid,25.31928624038676,22.22204112962892,7.805464475845868,7.857709522878652,10,4,4
LSD_Second,set3_features,AE_ENet,random_selection,24.66955577415805,24.76225651157636,6.899217090407489,7.656069033359397,10,4,4
LSD_Second,set3_features,GPR,coverage,24.253123550334973,18.46211748741504,13.801372747361238,7.526831446655683,10,4,4
LSD_Second,set3_features,GPR,diversity_iterative,24.73397078250554,23.68616768740587,5.367184017824622,7.676059898018963,10,4,4
LSD_Second,set3_features,GPR,diversity_oneshot,22.275230117088864,22.76402071568552,5.537709676422272,6.913002450131029,10,4,4
LSD_Second,set3_features,GPR,exploitation,23.8555297039429,24.498337687774,6.760893180116756,7.403440252947798,10,4,4
LSD_Second,set3_features,GPR,exploration,21.665301775330576,21.032581951764627,5.724432056769657,6.723714344068111,10,4,4
LSD_Second,set3_features,GPR,hybrid,22.718396005976285,20.509480019625112,6.007729635886552,7.050536691509883,10,4,4
LSD_Second,set3_features,GPR,random_selection,23.3481861421349,22.993627103366492,5.326967221180383,7.245988802731522,10,4,4
LSD_Second,set3_features,RF,coverage,38.03824190821613,31.02595623123336,17.623466565682666,11.804971626687768,10,4,4
LSD_Second,set3_features,RF,diversity_iterative,32.64034969290711,34.399235007772134,7.772068663889259,10.12976369779876,10,4,4
LSD_Second,set3_features,RF,diversity_oneshot,31.52850337295531,30.269116459280845,8.82451352222671,9.784707943330961,10,4,4
LSD_Second,set3_features,RF,exploitation,38.829596541189346,31.036075609853746,21.03352084894619,12.050564443817384,10,4,4
LSD_Second,set3_features,RF,exploration,32.68888239168514,28.87259479731386,12.123394788234707,10.144825569833321,10,4,4
LSD_Second,set3_features,RF,hybrid,34.23224199115096,27.80667008525855,13.814391989599821,10.623799238633058,10,4,4
LSD_Second,set3_features,RF,random_selection,34.75902067050817,28.100801187547276,13.530329669187996,10.787282277054263,10,4,4
LSD_Second,set4_features_metadata,AE_ENet,coverage,30.85105544909002,27.144022317172336,9.974648575139211,9.574465484200351,10,4,4
LSD_Second,set4_features_metadata,AE_ENet,diversity_iterative,25.459143987819026,24.67121709100432,6.406854062160114,7.901113651392114,10,4,4
LSD_Second,set4_features_metadata,AE_ENet,diversity_oneshot,28.431963693701782,29.937637480801875,6.82158859932358,8.823712870459177,10,4,4
LSD_Second,set4_features_metadata,AE_ENet,exploitation,25.591384870153917,23.600611995685966,6.324783751367006,7.9421539252201825,10,4,4
LSD_Second,set4_features_metadata,AE_ENet,exploration,30.29180044613974,28.064702642307118,6.585309272771608,9.400903586733024,10,4,4
LSD_Second,set4_features_metadata,AE_ENet,hybrid,30.409303289083404,26.013063492221434,9.553080442902443,9.437369986267266,10,4,4
