dataset,feature_set,model,acquisition,trial,alc_area_mape_fraction,alc_mape,start_fraction,end_fraction,fraction_span,n_checkpoints,early_max_fraction,excluded_initial_checkpoint,initial_mape,final_mape,baseline_alc_mape,baseline_acquisition,delta_alc_mape,relative_improvement_pct,relative_direction
Formation,set5_features_metadata_corr95,GPR,exploitation,5,5.339765923552484,12.993430413977713,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.601158907456917,13.450972517329811,13.635191934936412,random_selection,0.6417615209586991,4.706655572000879,improved
Formation,set5_features_metadata_corr95,GPR,exploitation,6,4.678279665238232,11.3838138520797,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.52169775587936,10.702449967173614,9.4952160667527,random_selection,-1.8885977853269988,-19.889992729495482,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,exploitation,7,6.69931256178202,16.301660567002916,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,21.405084717697896,12.811900616921909,13.00193949812814,random_selection,-3.299721068874776,-25.378683459877887,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,exploitation,8,5.520364803547994,13.432887688633453,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,16.893226682235472,10.056010974608547,12.091840714053145,random_selection,-1.3410469745803084,-11.09051141421126,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,exploitation,9,4.230407903415718,10.293992564978247,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.627951702854611,9.388291000321452,9.603152782559812,random_selection,-0.6908397824184345,-7.193885154811465,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,exploitation,10,4.637327009771541,11.284162390444083,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.55774614020286,10.234809899996248,11.046673226049469,random_selection,-0.23748916439461354,-2.1498704590499127,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,exploration,1,4.324032409423739,10.521812196264433,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.240902146011605,10.11977757519652,11.681377253918138,random_selection,1.1595650576537047,9.926612525631482,improved
Formation,set5_features_metadata_corr95,GPR,exploration,2,5.476820811571718,13.326930641491183,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.7062686938527,13.776510690188246,14.542192699577829,random_selection,1.2152620580866458,8.35680067780924,improved
Formation,set5_features_metadata_corr95,GPR,exploration,3,4.616963072687561,11.234610143539733,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.711665585177007,10.762749581882844,11.036358974440784,random_selection,-0.19825116909894902,-1.796345783587512,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,exploration,4,5.084899993137292,12.373256649967411,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.175961888715896,13.043323840369014,11.679697520575852,random_selection,-0.6935591293915593,-5.938160026573739,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,exploration,5,6.214338262515176,15.12155643878693,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.778736944686138,13.979784327285657,13.635191934936412,random_selection,-1.4863645038505187,-10.900943022606967,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,exploration,6,4.542246914034184,11.052800824149848,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.518490234411797,11.678263573446,9.4952160667527,random_selection,-1.557584757397148,-16.403889563408654,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,exploration,7,6.886409943654889,16.756930862893565,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,20.609289867014837,14.991604017209994,13.00193949812814,random_selection,-3.7549913647654254,-28.880240254202256,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,exploration,8,4.5603022030986295,11.096735360873332,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.59217629329413,9.123979009441893,12.091840714053145,random_selection,0.9951053531798131,8.229560550060016,improved
Formation,set5_features_metadata_corr95,GPR,exploration,9,4.050074256419169,9.855180690619978,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,10.9669391576772,7.839678105395411,9.603152782559812,random_selection,-0.25202790806016573,-2.624428807566938,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,exploration,10,5.291960487241637,12.877103852287984,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,10.712023559278451,11.730087062352828,11.046673226049469,random_selection,-1.830430626238515,-16.569971689957526,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,hybrid,1,4.1522220222026505,10.10374025402645,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.877130662300106,9.916819848902149,11.681377253918138,random_selection,1.5776369998916877,13.505573577486512,improved
Formation,set5_features_metadata_corr95,GPR,hybrid,2,7.029733560344905,17.10568499683927,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,30.31230164282126,14.0248945689576,14.542192699577829,random_selection,-2.5634922972614405,-17.627962647860254,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,hybrid,3,4.448368787425701,10.82436404940254,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.898765687329943,10.331390476934176,11.036358974440784,random_selection,0.21199492503824402,1.9208773974207,improved
Formation,set5_features_metadata_corr95,GPR,hybrid,4,6.175403804845306,15.026815925123579,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,16.619476282927423,13.135463820382814,11.679697520575852,random_selection,-3.347118404547727,-28.65757780671277,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,hybrid,5,6.026195784610423,14.663743075885364,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.30457584647308,15.281367147846892,13.635191934936412,random_selection,-1.0285511409489523,-7.543356528143723,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,hybrid,6,4.144723639068457,10.085494188399911,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,10.699808416287077,9.922622292193974,9.4952160667527,random_selection,-0.590278121647211,-6.21658440942758,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,hybrid,7,6.626977095953409,16.12564426681996,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,18.781633573330648,13.935005114888984,13.00193949812814,random_selection,-3.1237047686918213,-24.024913891820017,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,hybrid,8,4.195592326362899,10.209274660816387,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.796267280482764,8.884485563475303,12.091840714053145,random_selection,1.8825660532367579,15.568895569793922,improved
Formation,set5_features_metadata_corr95,GPR,hybrid,9,3.8851221323097374,9.453797188620362,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.780489103510812,7.231077933161134,9.603152782559812,random_selection,0.14935559393945042,1.5552766609180015,improved
Formation,set5_features_metadata_corr95,GPR,hybrid,10,4.737842115994964,11.528749148921081,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.263754654763956,10.893743080170998,11.046673226049469,random_selection,-0.48207592287161205,-4.363991882504638,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,random_selection,1,4.800565994760878,11.681377253918138,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.234098747617644,10.13371428743472,11.681377253918138,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,random_selection,2,5.97624357516897,14.542192699577829,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,19.196089651087476,12.3868400095857,14.542192699577829,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,random_selection,3,4.535489989496212,11.036358974440784,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.597185105639994,9.780020748824072,11.036358974440784,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,random_selection,4,4.799875693387336,11.679697520575852,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.200242748685158,12.192056539834214,11.679697520575852,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,random_selection,5,5.603503534905374,13.635191934936412,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.598800028848617,14.44524779790035,13.635191934936412,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,random_selection,6,3.9021435890764518,9.4952160667527,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.307210016224452,8.735412932522271,9.4952160667527,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,random_selection,7,5.34326280744992,13.00193949812814,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,16.08941739933303,11.804383597079129,13.00193949812814,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,random_selection,8,4.969249608514991,12.091840714053145,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.959418398151245,12.338360191152892,12.091840714053145,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,random_selection,9,3.946501143517731,9.603152782559812,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.5049080660497,7.378110411393787,9.603152782559812,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,GPR,random_selection,10,4.539728723034028,11.046673226049469,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,10.196637338159944,10.817863109011933,11.046673226049469,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,RF,coverage,1,5.401904869395833,13.144635182196527,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,16.399750595629705,13.688476691245494,16.163439367297894,random_selection,3.0188041851013665,18.67674395592472,improved
Formation,set5_features_metadata_corr95,RF,coverage,2,6.544195292458455,15.92420854498224,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,19.47125513721237,15.597206798293298,14.859612623120562,random_selection,-1.0645959218616792,-7.1643585123157205,worse_or_equal
Formation,set5_features_metadata_corr95,RF,coverage,3,4.326520520896697,10.527866600848629,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,9.605372279340148,10.084323281714791,9.687499708355327,random_selection,-0.8403668924933019,-8.674755280441431,worse_or_equal
Formation,set5_features_metadata_corr95,RF,coverage,4,6.607346868514978,16.077877380053113,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,17.296490680543386,15.642900315439997,12.64516907988565,random_selection,-3.432708300167464,-27.14640095740425,worse_or_equal
Formation,set5_features_metadata_corr95,RF,coverage,5,5.89532059398387,14.345280112027417,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,17.45780468141902,12.99408023315906,12.784261475904898,random_selection,-1.561018636122519,-12.210471751259504,worse_or_equal
Formation,set5_features_metadata_corr95,RF,coverage,6,5.311810551056344,12.925405674237105,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.986053587981496,12.178689591520476,9.65382082492778,random_selection,-3.271584849309324,-33.8890156409527,worse_or_equal
Formation,set5_features_metadata_corr95,RF,coverage,7,6.760236275351682,16.449908270022426,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,19.95594570464066,14.878122025556475,15.7122182420308,random_selection,-0.7376900279916256,-4.695008792700421,worse_or_equal
Formation,set5_features_metadata_corr95,RF,coverage,8,5.593019914896522,13.609681792914872,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.159453211489126,12.84380097965948,10.268564609789419,random_selection,-3.341117183125453,-32.53733418534697,worse_or_equal
Formation,set5_features_metadata_corr95,RF,coverage,9,4.707541295872525,11.45501715328981,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.281235095494074,7.173483073772894,9.032909793772522,random_selection,-2.4221073595172893,-26.81425382092425,worse_or_equal
Formation,set5_features_metadata_corr95,RF,coverage,10,6.107838508775368,14.862407038020063,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,15.126709984844975,14.1291047755412,13.110144273630501,random_selection,-1.7522627643895614,-13.365701611034364,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_iterative,1,5.632557796373911,13.705890637843185,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,21.08389739160818,11.759619269013267,16.163439367297894,random_selection,2.457548729454709,15.204367545850777,improved
Formation,set5_features_metadata_corr95,RF,diversity_iterative,2,6.116237086787807,14.88284357785033,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,16.471482224041452,13.243384393147403,14.859612623120562,random_selection,-0.023230954729768882,-0.15633620686465996,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_iterative,3,4.328044946536757,10.531576036572776,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.084542215373752,9.661351618805377,9.687499708355327,random_selection,-0.844076328217449,-8.713046231004741,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_iterative,4,4.689564145555845,11.411272754185891,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.35060075250968,10.809188688472808,12.64516907988565,random_selection,1.2338963256997584,9.757847585150015,improved
Formation,set5_features_metadata_corr95,RF,diversity_iterative,5,5.754464334317367,14.002529880172261,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,17.108285410203788,12.266075666529096,12.784261475904898,random_selection,-1.2182684042673628,-9.529439041617623,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_iterative,6,4.368401327109153,10.629776562632271,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.884796970161595,10.296228752202367,9.65382082492778,random_selection,-0.9759557377044903,-10.10952818996194,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_iterative,7,5.747409761452812,13.98536375286851,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,16.91496587362137,12.295428759167542,15.7122182420308,random_selection,1.7268544891622906,10.990520005271357,improved
Formation,set5_features_metadata_corr95,RF,diversity_iterative,8,6.422580294596879,15.628278716852407,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,17.674448609232766,13.273485243188162,10.268564609789419,random_selection,-5.359714107062988,-52.19535846279203,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_iterative,9,4.854050860591199,11.81152376077192,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.311952411042704,9.899082114811234,9.032909793772522,random_selection,-2.778613966999398,-30.761006480049573,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_iterative,10,5.9751428310480525,14.539514222216928,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.283573280819615,12.471597090743456,13.110144273630501,random_selection,-1.4293699485864266,-10.902778175076492,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_oneshot,1,4.601299901978068,11.196496428146633,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.015735923934896,12.858464584620572,16.163439367297894,random_selection,4.966942939151261,30.729492815745964,improved
Formation,set5_features_metadata_corr95,RF,diversity_oneshot,2,5.654931449311237,13.76033319332401,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,18.73477913809381,12.798333035592645,14.859612623120562,random_selection,1.0992794297965514,7.397766399954102,improved
Formation,set5_features_metadata_corr95,RF,diversity_oneshot,3,4.685048072900268,11.40028364405732,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.040014039574263,9.219881634542867,9.687499708355327,random_selection,-1.7127839357019923,-17.680350836292064,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_oneshot,4,5.531488023702627,13.459954191009727,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.768045798069055,12.078673589484431,12.64516907988565,random_selection,-0.8147851111240776,-6.443449715671541,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_oneshot,5,5.844969110941307,14.22275816995718,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,17.298776644459778,12.320690767905178,12.784261475904898,random_selection,-1.4384966940522812,-11.252090680118549,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_oneshot,6,4.425117302635414,10.76778543641284,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.5829016709195,11.167363636556818,9.65382082492778,random_selection,-1.1139646114850592,-11.539105932115667,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_oneshot,7,5.4276444534410375,13.207268170039859,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,16.363342224744805,12.421913403127936,15.7122182420308,random_selection,2.504950071990942,15.942688889657235,improved
Formation,set5_features_metadata_corr95,RF,diversity_oneshot,8,5.668107535149089,13.792395002196116,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.657928558167663,13.387790699206516,10.268564609789419,random_selection,-3.5238303924066976,-34.31667936380606,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_oneshot,9,4.289711279595308,10.43829744701525,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.67167010438104,9.08974259645296,9.032909793772522,random_selection,-1.4053876532427285,-15.55852638107415,worse_or_equal
Formation,set5_features_metadata_corr95,RF,diversity_oneshot,10,6.047930578965125,14.716631075481805,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,20.79025581009805,11.25368095083319,13.110144273630501,random_selection,-1.6064868018513039,-12.253769053347195,worse_or_equal
Formation,set5_features_metadata_corr95,RF,exploitation,1,5.579620452173176,13.577076433621395,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.1090581717481,12.437883237393036,16.163439367297894,random_selection,2.586362933676499,16.001315530092352,improved
Formation,set5_features_metadata_corr95,RF,exploitation,2,5.124626125525001,12.469923572110837,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.987679330195329,13.020273619715168,14.859612623120562,random_selection,2.389689051009725,16.08177219432712,improved
Formation,set5_features_metadata_corr95,RF,exploitation,3,4.21148923935143,10.24795714908848,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.79992750766777,8.714736456450698,9.687499708355327,random_selection,-0.5604574407331526,-5.7853673043186395,worse_or_equal
Formation,set5_features_metadata_corr95,RF,exploitation,4,4.887715077913691,11.893440022923315,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.708215056327752,10.90372723561651,12.64516907988565,random_selection,0.7517290569623345,5.944792451673034,improved
Formation,set5_features_metadata_corr95,RF,exploitation,5,5.998324385303599,14.595922670905425,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,15.657005809534526,14.945885383736371,12.784261475904898,random_selection,-1.8116611950005268,-14.171027387190493,worse_or_equal
Formation,set5_features_metadata_corr95,RF,exploitation,6,4.228602358669441,10.289599072762307,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,9.40561525019247,8.482090681818903,9.65382082492778,random_selection,-0.6357782478345264,-6.585768053544568,worse_or_equal
Formation,set5_features_metadata_corr95,RF,exploitation,7,6.478267270444768,15.763783691415602,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,18.60405768995511,10.857246579090496,15.7122182420308,random_selection,-0.051565449384801454,-0.32818694719286584,worse_or_equal
Formation,set5_features_metadata_corr95,RF,exploitation,8,4.798691380556844,11.67681569268832,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.376653828031827,12.18170306082116,10.268564609789419,random_selection,-1.4082510828989019,-13.714196057707637,worse_or_equal
Formation,set5_features_metadata_corr95,RF,exploitation,9,5.2345490923513545,12.737402791388297,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.659527911306808,7.338636479378738,9.032909793772522,random_selection,-3.704492997615775,-41.01107043236201,worse_or_equal
Formation,set5_features_metadata_corr95,RF,exploitation,10,4.779414561299861,11.629908765829661,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.578362676384144,12.578100143295025,13.110144273630501,random_selection,1.48023550780084,11.29076444092349,improved
Formation,set5_features_metadata_corr95,RF,exploration,1,4.44274935912442,10.810690107202756,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.140307364117437,10.55262168120028,16.163439367297894,random_selection,5.352749260095138,33.11640015753638,improved
Formation,set5_features_metadata_corr95,RF,exploration,2,5.752032312633689,13.996611960741978,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,19.530821455128116,12.206157219725956,14.859612623120562,random_selection,0.8630006623785835,5.807692867011973,improved
Formation,set5_features_metadata_corr95,RF,exploration,3,4.0521619528404855,9.860260751911849,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,10.437101633588073,9.024574331898942,9.687499708355327,random_selection,-0.17276104355652144,-1.7833398581423188,worse_or_equal
Formation,set5_features_metadata_corr95,RF,exploration,4,5.540713524961648,13.48240291074001,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,15.243398784146011,11.58451973434998,12.64516907988565,random_selection,-0.8372338308543608,-6.620977747036435,worse_or_equal
Formation,set5_features_metadata_corr95,RF,exploration,5,5.192023047606947,12.633922749176904,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.922124540058189,13.440609484316536,12.784261475904898,random_selection,0.15033872672799475,1.1759672391819056,improved
Formation,set5_features_metadata_corr95,RF,exploration,6,4.0088100970274105,9.754771236100034,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,15.913577659814733,9.78323727041797,9.65382082492778,random_selection,-0.10095041117225279,-1.0457042139375732,worse_or_equal
Formation,set5_features_metadata_corr95,RF,exploration,7,4.967174417111721,12.086791081638522,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,15.652242638844704,9.891423409506476,15.7122182420308,random_selection,3.625427160392279,23.073935866637335,improved
Formation,set5_features_metadata_corr95,RF,exploration,8,5.100227000052811,12.410552366795175,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.086062098144383,11.98037120988768,10.268564609789419,random_selection,-2.141987757005756,-20.859660901034957,worse_or_equal
Formation,set5_features_metadata_corr95,RF,exploration,9,3.6891438295776746,8.976916651972342,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.27525038387381,8.400470509952495,9.032909793772522,random_selection,0.05599314180017956,0.6198793420784785,improved
Formation,set5_features_metadata_corr95,RF,exploration,10,5.260466177141292,12.800467697710477,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.502746490059977,11.186635686286388,13.110144273630501,random_selection,0.3096765759200242,2.362114172480175,improved
Formation,set5_features_metadata_corr95,RF,hybrid,1,5.153250658622143,12.539576602647216,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.764691157769724,12.64909483311232,16.163439367297894,random_selection,3.623862764650678,22.420121623263732,improved
Formation,set5_features_metadata_corr95,RF,hybrid,2,5.846240494334761,14.225851869547919,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,17.02478345392628,13.318071934408817,14.859612623120562,random_selection,0.633760753572643,4.264988392675552,improved
Formation,set5_features_metadata_corr95,RF,hybrid,3,3.771003998600408,9.17610972992766,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,10.00318319896287,8.448575792742346,9.687499708355327,random_selection,0.5113899784276672,5.278864452368456,improved
Formation,set5_features_metadata_corr95,RF,hybrid,4,6.231616174250373,15.163599357342575,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,17.92353080713457,12.327638449152278,12.64516907988565,random_selection,-2.5184302774569254,-19.916145537847562,worse_or_equal
Formation,set5_features_metadata_corr95,RF,hybrid,5,5.1442867213387835,12.517764355257707,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.535865782000531,12.102511514876086,12.784261475904898,random_selection,0.2664971206471911,2.0845718866863825,improved
Formation,set5_features_metadata_corr95,RF,hybrid,6,3.7332215358503,9.084172403902397,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.022514547970294,8.039527588428964,9.65382082492778,random_selection,0.5696484210253843,5.900756098087678,improved
Formation,set5_features_metadata_corr95,RF,hybrid,7,5.061982995817403,12.317491956489015,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,15.771148969730966,15.179263300488802,15.7122182420308,random_selection,3.394726285541786,21.605646212708272,improved
Formation,set5_features_metadata_corr95,RF,hybrid,8,4.869278166269691,11.848576871256249,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,15.313538879498854,9.792643377706238,10.268564609789419,random_selection,-1.5800122614668304,-15.386885329236218,worse_or_equal
Formation,set5_features_metadata_corr95,RF,hybrid,9,3.3834907772621623,8.23316089133793,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.462491755216226,7.323397507417462,9.032909793772522,random_selection,0.7997489024345921,8.85372400138387,improved
Formation,set5_features_metadata_corr95,RF,hybrid,10,5.065412232955412,12.325836433524836,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.503208247727269,9.974826236872415,13.110144273630501,random_selection,0.7843078401056651,5.982450106847468,improved
Formation,set5_features_metadata_corr95,RF,random_selection,1,6.642509329026532,16.163439367297894,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,19.0995944169137,14.129457683720112,16.163439367297894,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,RF,random_selection,2,6.106690119090642,14.859612623120562,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,21.40563468796368,11.574049594445937,14.859612623120562,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,RF,random_selection,3,3.9811642637076687,9.687499708355327,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,10.373605305340378,8.68165954822095,9.687499708355327,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,RF,random_selection,4,5.196644827350267,12.64516907988565,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.075247382740908,11.090030432030096,12.64516907988565,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,RF,random_selection,5,5.253806085988314,12.784261475904898,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.335830849012432,12.347929809944423,12.784261475904898,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,RF,random_selection,6,3.9673236266826493,9.65382082492778,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.84637381812406,9.36899484806924,9.65382082492778,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,RF,random_selection,7,6.457075989875671,15.7122182420308,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,20.218858086003173,15.3854247719163,15.7122182420308,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,RF,random_selection,8,4.219958058817569,10.268564609789419,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.05758788922776,11.521797617926016,10.268564609789419,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,RF,random_selection,9,3.7121547097695293,9.032909793772522,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.813258182900473,7.802514733314824,9.032909793772522,random_selection,0.0,0.0,worse_or_equal
Formation,set5_features_metadata_corr95,RF,random_selection,10,5.387730523409795,13.110144273630501,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.752094355675537,12.145872085056268,13.110144273630501,random_selection,0.0,0.0,worse_or_equal
HUST,set1_dQn_m,AE_ENet,coverage,1,5.294021073842428,13.67622110742627,0.1935483870967742,0.5806451612903226,0.38709677419354843,5,0.6,True,13.39403214251846,12.419493403929796,13.06176711873425,random_selection,-0.61445398869202,-4.704217914057892,worse_or_equal
