dataset,acquisition,nfp_percent,trial,duration_unit,n_configurations,required_duration,required_pool_fraction_pct
KIT,coverage,98,2,EFC,11,10383.380753821702,54.54545454545454
KIT,coverage,98,3,EFC,11,14413.101032611736,81.81818181818183
KIT,coverage,98,4,EFC,14,6197.59021676573,36.36363636363637
KIT,coverage,98,5,EFC,10,4019.004740687296,22.727272727272727
KIT,coverage,98,6,EFC,7,13760.42289629781,72.72727272727273
KIT,coverage,98,7,EFC,11,11121.50563343982,63.63636363636363
KIT,coverage,98,8,EFC,9,4395.102280306444,36.36363636363637
KIT,coverage,98,9,EFC,11,8376.541487436996,45.45454545454545
KIT,coverage,98,10,EFC,8,9612.312886794747,54.54545454545455
KIT,exploration,92,1,EFC,15,6906.998925809367,45.45454545454545
KIT,exploration,92,2,EFC,11,5009.913314738742,36.36363636363637
KIT,exploration,92,3,EFC,11,15066.406074912711,81.81818181818183
KIT,exploration,92,4,EFC,14,6661.927729065317,40.90909090909091
KIT,exploration,92,5,EFC,10,4045.340882762287,22.727272727272727
KIT,exploration,92,6,EFC,7,11861.901191103138,63.63636363636363
KIT,exploration,92,7,EFC,11,7589.438630347521,54.54545454545454
KIT,exploration,92,8,EFC,9,3928.647383096507,27.27272727272727
KIT,exploration,92,9,EFC,11,12497.666342582072,72.72727272727273
KIT,exploration,92,10,EFC,8,15025.824044203848,86.36363636363637
KIT,exploration,95,1,EFC,15,8898.026170608731,54.54545454545454
KIT,exploration,95,2,EFC,11,5381.446061744524,36.36363636363637
KIT,exploration,95,3,EFC,11,15066.406074912711,81.81818181818183
KIT,exploration,95,4,EFC,14,6661.927729065317,40.90909090909091
KIT,exploration,95,5,EFC,10,4045.340882762287,22.727272727272727
KIT,exploration,95,6,EFC,7,11861.901191103138,63.63636363636363
KIT,exploration,95,7,EFC,11,7589.438630347521,54.54545454545454
KIT,exploration,95,8,EFC,9,4414.643650063606,36.36363636363637
KIT,exploration,95,9,EFC,11,12497.666342582072,72.72727272727273
KIT,exploration,95,10,EFC,8,15025.824044203848,86.36363636363637
KIT,exploration,98,1,EFC,15,8898.026170608731,54.54545454545454
KIT,exploration,98,2,EFC,11,5381.446061744524,36.36363636363637
KIT,exploration,98,3,EFC,11,15066.406074912711,81.81818181818183
KIT,exploration,98,4,EFC,14,6661.927729065317,40.90909090909091
KIT,exploration,98,5,EFC,10,5385.831277789077,31.81818181818182
KIT,exploration,98,6,EFC,7,13855.799032702243,72.72727272727273
KIT,exploration,98,7,EFC,11,7589.438630347521,54.54545454545454
KIT,exploration,98,8,EFC,9,4414.643650063606,36.36363636363637
KIT,exploration,98,9,EFC,11,13182.894266348205,72.72727272727273
KIT,exploration,98,10,EFC,8,15025.824044203848,86.36363636363637
KIT,exploitation,92,1,EFC,15,7116.524077245952,45.45454545454545
KIT,exploitation,92,2,EFC,11,11783.261860387269,63.63636363636363
KIT,exploitation,92,3,EFC,11,9019.858873089295,45.45454545454545
KIT,exploitation,92,4,EFC,14,8128.411066635139,45.45454545454545
KIT,exploitation,92,5,EFC,10,13615.849358085652,68.18181818181819
KIT,exploitation,92,6,EFC,7,17162.322603295324,90.9090909090909
KIT,exploitation,92,7,EFC,11,9720.24723658077,45.45454545454545
KIT,exploitation,92,8,EFC,9,11948.671241073836,63.63636363636363
KIT,exploitation,92,9,EFC,11,10762.03371268842,63.63636363636363
KIT,exploitation,92,10,EFC,8,6062.022737573647,31.81818181818182
KIT,exploitation,95,1,EFC,15,7116.524077245952,45.45454545454545
KIT,exploitation,95,2,EFC,11,12443.69920398441,72.72727272727273
KIT,exploitation,95,3,EFC,11,9019.858873089295,45.45454545454545
KIT,exploitation,95,4,EFC,14,8128.411066635139,45.45454545454545
KIT,exploitation,95,5,EFC,10,13615.849358085652,68.18181818181819
KIT,exploitation,95,6,EFC,7,17856.383868804132,100.0
KIT,exploitation,95,7,EFC,11,11534.368481148684,54.54545454545454
KIT,exploitation,95,8,EFC,9,11948.671241073836,63.63636363636363
KIT,exploitation,95,9,EFC,11,13574.760368512065,72.72727272727273
KIT,exploitation,95,10,EFC,8,6062.022737573647,31.81818181818182
KIT,exploitation,98,1,EFC,15,7116.524077245952,45.45454545454545
KIT,exploitation,98,2,EFC,11,12715.544151874748,72.72727272727273
KIT,exploitation,98,3,EFC,11,11689.902254880306,54.54545454545454
KIT,exploitation,98,4,EFC,14,9599.849392356376,45.45454545454545
KIT,exploitation,98,5,EFC,10,13615.849358085652,68.18181818181819
KIT,exploitation,98,6,EFC,7,17856.383868804132,100.0
KIT,exploitation,98,7,EFC,11,11534.368481148684,54.54545454545454
KIT,exploitation,98,8,EFC,9,11948.671241073836,63.63636363636363
KIT,exploitation,98,9,EFC,11,13574.760368512065,72.72727272727273
KIT,exploitation,98,10,EFC,8,6062.022737573647,31.81818181818182
KIT,hybrid,92,1,EFC,15,10093.384622853791,54.54545454545454
KIT,hybrid,92,2,EFC,11,8047.876801556286,45.45454545454545
KIT,hybrid,92,3,EFC,11,11947.307592995452,63.63636363636363
KIT,hybrid,92,4,EFC,14,5581.8759639624095,27.27272727272727
KIT,hybrid,92,5,EFC,10,4459.9145547683565,22.727272727272727
KIT,hybrid,92,6,EFC,7,10314.945550036284,54.54545454545454
KIT,hybrid,92,7,EFC,11,7719.999600061335,36.36363636363637
KIT,hybrid,92,8,EFC,9,2874.1962135169133,18.181818181818183
KIT,hybrid,92,9,EFC,11,13476.718504292608,72.72727272727273
KIT,hybrid,92,10,EFC,8,20226.64895189272,100.0
KIT,hybrid,95,1,EFC,15,12891.410517324137,63.63636363636363
KIT,hybrid,95,2,EFC,11,8047.876801556286,45.45454545454545
KIT,hybrid,95,3,EFC,11,11947.307592995452,63.63636363636363
KIT,hybrid,95,4,EFC,14,5581.8759639624095,27.27272727272727
KIT,hybrid,95,5,EFC,10,4459.9145547683565,22.727272727272727
KIT,hybrid,95,6,EFC,7,10314.945550036284,54.54545454545454
KIT,hybrid,95,7,EFC,11,7719.999600061335,36.36363636363637
KIT,hybrid,95,8,EFC,9,2874.1962135169133,18.181818181818183
KIT,hybrid,95,9,EFC,11,13476.718504292608,72.72727272727273
KIT,hybrid,95,10,EFC,8,20226.64895189272,100.0
KIT,hybrid,98,1,EFC,15,12891.410517324137,63.63636363636363
KIT,hybrid,98,2,EFC,11,8047.876801556286,45.45454545454545
KIT,hybrid,98,3,EFC,11,11947.307592995452,63.63636363636363
KIT,hybrid,98,4,EFC,14,5581.8759639624095,27.27272727272727
KIT,hybrid,98,5,EFC,10,4459.9145547683565,22.727272727272727
KIT,hybrid,98,6,EFC,7,19311.64407124431,100.0
KIT,hybrid,98,7,EFC,11,7719.999600061335,36.36363636363637
KIT,hybrid,98,8,EFC,9,4447.269754877644,27.27272727272727
KIT,hybrid,98,9,EFC,11,15936.037959529998,81.81818181818183
KIT,hybrid,98,10,EFC,8,20226.64895189272,100.0
Formation,random_selection,92,1,cycles,15,6721.0,49.31506849315068
Formation,random_selection,92,2,cycles,15,5499.0,41.0958904109589
Formation,random_selection,92,3,cycles,15,7116.0,49.31506849315068
Formation,random_selection,92,4,cycles,13,11111.0,82.1917808219178
Formation,random_selection,92,5,cycles,11,5405.0,41.0958904109589
Formation,random_selection,92,6,cycles,15,3121.0,24.65753424657534
Formation,random_selection,92,7,cycles,15,5843.0,41.0958904109589
Formation,random_selection,92,8,cycles,14,2941.0,24.65753424657534
Formation,random_selection,92,9,cycles,14,6475.0,49.31506849315068
Formation,random_selection,92,10,cycles,9,4346.0,32.87671232876712
Formation,random_selection,95,1,cycles,15,9243.0,65.75342465753424
Formation,random_selection,95,2,cycles,15,5499.0,41.0958904109589
Formation,random_selection,95,3,cycles,15,8033.0,57.53424657534247
Formation,random_selection,95,4,cycles,13,11111.0,82.1917808219178
Formation,random_selection,95,5,cycles,11,5405.0,41.0958904109589
Formation,random_selection,95,6,cycles,15,4229.0,32.87671232876712
Formation,random_selection,95,7,cycles,15,9529.0,65.75342465753424
Formation,random_selection,95,8,cycles,14,2941.0,24.65753424657534
Formation,random_selection,95,9,cycles,14,6475.0,49.31506849315068
Formation,random_selection,95,10,cycles,9,4346.0,32.87671232876712
Formation,random_selection,98,1,cycles,15,10318.0,73.97260273972603
Formation,random_selection,98,2,cycles,15,7958.0,57.53424657534247
Formation,random_selection,98,3,cycles,15,8033.0,57.53424657534247
Formation,random_selection,98,4,cycles,13,11111.0,82.1917808219178
Formation,random_selection,98,5,cycles,11,6538.0,49.31506849315068
Formation,random_selection,98,6,cycles,15,4229.0,32.87671232876712
Formation,random_selection,98,7,cycles,15,11777.0,82.1917808219178
Formation,random_selection,98,8,cycles,14,2941.0,24.65753424657534
Formation,random_selection,98,9,cycles,14,6475.0,49.31506849315068
Formation,random_selection,98,10,cycles,9,8721.0,65.75342465753424
Formation,diversity_oneshot,92,1,cycles,15,3505.0,24.65753424657534
Formation,diversity_oneshot,92,2,cycles,15,4382.0,32.87671232876712
Formation,diversity_oneshot,92,3,cycles,15,5775.0,41.0958904109589
Formation,diversity_oneshot,92,4,cycles,13,4535.0,32.87671232876712
Formation,diversity_oneshot,92,5,cycles,11,5519.0,41.0958904109589
Formation,diversity_oneshot,92,6,cycles,15,3493.0,24.65753424657534
Formation,diversity_oneshot,92,7,cycles,15,4444.0,32.87671232876712
Formation,diversity_oneshot,92,8,cycles,14,4787.0,32.87671232876712
Formation,diversity_oneshot,92,9,cycles,14,8744.0,65.75342465753424
Formation,diversity_oneshot,92,10,cycles,9,10145.0,73.97260273972603
Formation,diversity_oneshot,95,1,cycles,15,3512.0,24.65753424657534
Formation,diversity_oneshot,95,2,cycles,15,5311.0,41.0958904109589
Formation,diversity_oneshot,95,3,cycles,15,5775.0,41.0958904109589
Formation,diversity_oneshot,95,4,cycles,13,5658.0,41.0958904109589
Formation,diversity_oneshot,95,5,cycles,11,6398.0,49.31506849315068
Formation,diversity_oneshot,95,6,cycles,15,3493.0,24.65753424657534
Formation,diversity_oneshot,95,7,cycles,15,4444.0,32.87671232876712
Formation,diversity_oneshot,95,8,cycles,14,5493.0,41.0958904109589
Formation,diversity_oneshot,95,9,cycles,14,8943.5,65.75342465753424
Formation,diversity_oneshot,95,10,cycles,9,11893.0,90.41095890410958
Formation,diversity_oneshot,98,1,cycles,15,3512.0,24.65753424657534
Formation,diversity_oneshot,98,2,cycles,15,5311.0,41.0958904109589
Formation,diversity_oneshot,98,3,cycles,15,5775.0,41.0958904109589
Formation,diversity_oneshot,98,4,cycles,13,6758.0,49.31506849315068
Formation,diversity_oneshot,98,5,cycles,11,6398.0,49.31506849315068
Formation,diversity_oneshot,98,6,cycles,15,3739.0,24.65753424657534
Formation,diversity_oneshot,98,7,cycles,15,4444.0,32.87671232876712
Formation,diversity_oneshot,98,8,cycles,14,5673.5,41.0958904109589
Formation,diversity_oneshot,98,9,cycles,14,10018.0,73.97260273972603
Formation,diversity_oneshot,98,10,cycles,9,13339.0,98.63013698630137
Formation,diversity_iterative,92,1,cycles,15,5662.0,41.0958904109589
Formation,diversity_iterative,92,2,cycles,15,6637.0,49.31506849315068
Formation,diversity_iterative,92,3,cycles,15,9592.0,73.97260273972603
Formation,diversity_iterative,92,4,cycles,13,4562.0,32.87671232876712
Formation,diversity_iterative,92,5,cycles,11,3371.0,24.65753424657534
Formation,diversity_iterative,92,6,cycles,15,4244.0,32.87671232876712
Formation,diversity_iterative,92,7,cycles,15,5765.0,41.0958904109589
Formation,diversity_iterative,92,8,cycles,14,10544.5,78.08219178082192
Formation,diversity_iterative,92,9,cycles,14,9783.0,73.97260273972603
Formation,diversity_iterative,92,10,cycles,9,12210.0,90.41095890410958
Formation,diversity_iterative,95,1,cycles,15,6665.0,49.31506849315068
Formation,diversity_iterative,95,2,cycles,15,7084.0,49.31506849315068
Formation,diversity_iterative,95,3,cycles,15,10153.0,73.97260273972603
Formation,diversity_iterative,95,4,cycles,13,4631.0,32.87671232876712
Formation,diversity_iterative,95,5,cycles,11,4446.0,32.87671232876712
Formation,diversity_iterative,95,6,cycles,15,4244.0,32.87671232876712
Formation,diversity_iterative,95,7,cycles,15,6859.0,49.31506849315068
Formation,diversity_iterative,95,8,cycles,14,11018.5,82.1917808219178
Formation,diversity_iterative,95,9,cycles,14,10335.5,78.08219178082192
Formation,diversity_iterative,95,10,cycles,9,12210.0,90.41095890410958
Formation,diversity_iterative,98,1,cycles,15,7622.0,57.53424657534247
Formation,diversity_iterative,98,2,cycles,15,7084.0,49.31506849315068
Formation,diversity_iterative,98,3,cycles,15,10774.0,82.1917808219178
Formation,diversity_iterative,98,4,cycles,13,5519.0,41.0958904109589
Formation,diversity_iterative,98,5,cycles,11,5656.0,41.0958904109589
Formation,diversity_iterative,98,6,cycles,15,4637.0,32.87671232876712
Formation,diversity_iterative,98,7,cycles,15,8001.0,57.53424657534247
Formation,diversity_iterative,98,8,cycles,14,11018.5,82.1917808219178
Formation,diversity_iterative,98,9,cycles,14,10914.5,82.1917808219178
Formation,diversity_iterative,98,10,cycles,9,13107.0,98.63013698630137
Formation,coverage,92,1,cycles,15,5764.0,41.0958904109589
Formation,coverage,92,2,cycles,15,8980.0,65.75342465753424
Formation,coverage,92,3,cycles,15,4675.0,32.87671232876712
Formation,coverage,92,4,cycles,13,8798.0,65.75342465753424
Formation,coverage,92,5,cycles,11,6869.0,49.31506849315068
Formation,coverage,92,6,cycles,15,5701.0,41.0958904109589
Formation,coverage,92,7,cycles,15,8555.0,65.75342465753424
Formation,coverage,92,8,cycles,14,5768.5,41.0958904109589
Formation,coverage,92,9,cycles,14,6755.0,49.31506849315068
Formation,coverage,92,10,cycles,9,9849.0,73.97260273972603
Formation,coverage,95,1,cycles,15,5764.0,41.0958904109589
Formation,coverage,95,2,cycles,15,8980.0,65.75342465753424
Formation,coverage,95,3,cycles,15,6671.0,49.31506849315068
Formation,coverage,95,4,cycles,13,9761.0,73.97260273972603
Formation,coverage,95,5,cycles,11,6869.0,49.31506849315068
Formation,coverage,95,6,cycles,15,5701.0,41.0958904109589
Formation,coverage,95,7,cycles,15,10584.0,73.97260273972603
Formation,coverage,95,8,cycles,14,5786.0,41.0958904109589
Formation,coverage,95,9,cycles,14,7215.0,53.42465753424658
Formation,coverage,95,10,cycles,9,10895.0,82.1917808219178
Formation,coverage,98,1,cycles,15,6745.0,49.31506849315068
Formation,coverage,98,2,cycles,15,8980.0,65.75342465753424
Formation,coverage,98,3,cycles,15,7714.0,57.53424657534247
Formation,coverage,98,4,cycles,13,10768.0,82.1917808219178
Formation,coverage,98,5,cycles,11,6869.0,49.31506849315068
Formation,coverage,98,6,cycles,15,5803.0,41.0958904109589
Formation,coverage,98,7,cycles,15,10683.0,82.1917808219178
Formation,coverage,98,8,cycles,14,7675.0,57.53424657534247
Formation,coverage,98,9,cycles,14,7735.0,57.53424657534247
Formation,coverage,98,10,cycles,9,10895.0,82.1917808219178
Formation,exploration,92,1,cycles,15,5562.0,41.0958904109589
Formation,exploration,92,2,cycles,15,6463.0,49.31506849315068
Formation,exploration,92,3,cycles,15,4586.0,32.87671232876712
Formation,exploration,92,4,cycles,13,8802.0,65.75342465753424
Formation,exploration,92,5,cycles,11,4478.0,32.87671232876712
Formation,exploration,92,6,cycles,15,4634.0,32.87671232876712
Formation,exploration,92,7,cycles,15,9152.0,65.75342465753424
Formation,exploration,92,8,cycles,14,4720.5,36.98630136986301
Formation,exploration,92,9,cycles,14,7653.0,57.53424657534247
Formation,exploration,92,10,cycles,9,2332.0,16.43835616438356
Formation,exploration,95,1,cycles,15,5562.0,41.0958904109589
Formation,exploration,95,2,cycles,15,7505.0,57.53424657534247
Formation,exploration,95,3,cycles,15,5163.0,41.0958904109589
Formation,exploration,95,4,cycles,13,8802.0,65.75342465753424
Formation,exploration,95,5,cycles,11,4478.0,32.87671232876712
Formation,exploration,95,6,cycles,15,4634.0,32.87671232876712
Formation,exploration,95,7,cycles,15,9549.0,73.97260273972603
Formation,exploration,95,8,cycles,14,4897.0,36.98630136986301
Formation,exploration,95,9,cycles,14,8827.5,65.75342465753424
Formation,exploration,95,10,cycles,9,9791.0,73.97260273972603
Formation,exploration,98,1,cycles,15,5562.0,41.0958904109589
Formation,exploration,98,2,cycles,15,10751.0,82.1917808219178
Formation,exploration,98,3,cycles,15,6662.0,49.31506849315068
Formation,exploration,98,4,cycles,13,9951.0,73.97260273972603
Formation,exploration,98,5,cycles,11,4508.0,32.87671232876712
Formation,exploration,98,6,cycles,15,6361.0,49.31506849315068
Formation,exploration,98,7,cycles,15,11151.0,82.1917808219178
Formation,exploration,98,8,cycles,14,4897.0,36.98630136986301
Formation,exploration,98,9,cycles,14,9228.0,69.86301369863014
Formation,exploration,98,10,cycles,9,9791.0,73.97260273972603
Formation,exploitation,92,1,cycles,15,8939.0,65.75342465753424
Formation,exploitation,92,2,cycles,15,4044.0,32.87671232876712
Formation,exploitation,92,3,cycles,15,7768.0,57.53424657534247
Formation,exploitation,92,4,cycles,13,5630.0,41.0958904109589
Formation,exploitation,92,5,cycles,11,4472.0,32.87671232876712
Formation,exploitation,92,6,cycles,15,4324.0,32.87671232876712
Formation,exploitation,92,7,cycles,15,6509.0,49.31506849315068
Formation,exploitation,92,8,cycles,14,5275.5,41.0958904109589
Formation,exploitation,92,9,cycles,14,10890.5,82.1917808219178
Formation,exploitation,92,10,cycles,9,4302.0,32.87671232876712
Formation,exploitation,95,1,cycles,15,9109.0,65.75342465753424
Formation,exploitation,95,2,cycles,15,4450.0,32.87671232876712
Formation,exploitation,95,3,cycles,15,7768.0,57.53424657534247
Formation,exploitation,95,4,cycles,13,6232.0,49.31506849315068
Formation,exploitation,95,5,cycles,11,5580.0,41.0958904109589
Formation,exploitation,95,6,cycles,15,4324.0,32.87671232876712
Formation,exploitation,95,7,cycles,15,6509.0,49.31506849315068
Formation,exploitation,95,8,cycles,14,5830.0,45.20547945205479
Formation,exploitation,95,9,cycles,14,11805.5,90.41095890410958
Formation,exploitation,95,10,cycles,9,4302.0,32.87671232876712
Formation,exploitation,98,1,cycles,15,9929.0,73.97260273972603
Formation,exploitation,98,2,cycles,15,4450.0,32.87671232876712
Formation,exploitation,98,3,cycles,15,7768.0,57.53424657534247
Formation,exploitation,98,4,cycles,13,6626.0,49.31506849315068
Formation,exploitation,98,5,cycles,11,5580.0,41.0958904109589
Formation,exploitation,98,6,cycles,15,4324.0,32.87671232876712
Formation,exploitation,98,7,cycles,15,6509.0,49.31506849315068
Formation,exploitation,98,8,cycles,14,6449.0,49.31506849315068
Formation,exploitation,98,9,cycles,14,11805.5,90.41095890410958
Formation,exploitation,98,10,cycles,9,5564.0,41.0958904109589
Formation,hybrid,92,1,cycles,15,9213.0,65.75342465753424
Formation,hybrid,92,2,cycles,15,8460.0,65.75342465753424
Formation,hybrid,92,3,cycles,15,6744.0,49.31506849315068
Formation,hybrid,92,4,cycles,13,7590.0,57.53424657534247
Formation,hybrid,92,5,cycles,11,4332.0,32.87671232876712
Formation,hybrid,92,6,cycles,15,4808.0,32.87671232876712
Formation,hybrid,92,7,cycles,15,7084.0,49.31506849315068
Formation,hybrid,92,8,cycles,14,4301.5,32.87671232876712
Formation,hybrid,92,9,cycles,14,6631.5,49.31506849315068
Formation,hybrid,92,10,cycles,9,6596.0,49.31506849315068
Formation,hybrid,95,1,cycles,15,9817.0,73.97260273972603
Formation,hybrid,95,2,cycles,15,8460.0,65.75342465753424
Formation,hybrid,95,3,cycles,15,6744.0,49.31506849315068
Formation,hybrid,95,4,cycles,13,8654.0,65.75342465753424
Formation,hybrid,95,5,cycles,11,4332.0,32.87671232876712
Formation,hybrid,95,6,cycles,15,9052.0,65.75342465753424
Formation,hybrid,95,7,cycles,15,9257.0,65.75342465753424
Formation,hybrid,95,8,cycles,14,4304.5,32.87671232876712
Formation,hybrid,95,9,cycles,14,6631.5,49.31506849315068
Formation,hybrid,95,10,cycles,9,7656.0,57.53424657534247
Formation,hybrid,98,1,cycles,15,9817.0,73.97260273972603
Formation,hybrid,98,2,cycles,15,11216.0,82.1917808219178
Formation,hybrid,98,3,cycles,15,6744.0,49.31506849315068
Formation,hybrid,98,4,cycles,13,8772.0,65.75342465753424
Formation,hybrid,98,5,cycles,11,4332.0,32.87671232876712
Formation,hybrid,98,6,cycles,15,13280.0,98.63013698630137
Formation,hybrid,98,7,cycles,15,10242.0,73.97260273972603
Formation,hybrid,98,8,cycles,14,4304.5,32.87671232876712
Formation,hybrid,98,9,cycles,14,7144.5,53.42465753424658
Formation,hybrid,98,10,cycles,9,7656.0,57.53424657534247
TRI_Tesla,random_selection,92,1,EFC,13,2833.227400010217,37.38317757009346
TRI_Tesla,random_selection,92,2,EFC,15,6650.715952122883,74.76635514018692
TRI_Tesla,random_selection,92,3,EFC,15,5472.234572271377,67.28971962616822
TRI_Tesla,random_selection,92,4,EFC,14,1771.922518764358,22.42990654205608
TRI_Tesla,random_selection,92,5,EFC,14,1921.722710649776,22.42990654205608
TRI_Tesla,random_selection,92,6,EFC,14,4872.03632716002,52.33644859813084
TRI_Tesla,random_selection,92,7,EFC,12,2485.477462371339,29.906542056074763
TRI_Tesla,random_selection,92,8,EFC,13,3707.119776597188,37.38317757009346
TRI_Tesla,random_selection,92,9,EFC,14,4830.372007553596,52.33644859813084
TRI_Tesla,random_selection,92,10,EFC,15,8310.467672429764,89.7196261682243
TRI_Tesla,random_selection,95,1,EFC,13,2833.227400010217,37.38317757009346
TRI_Tesla,random_selection,95,2,EFC,15,6650.715952122883,74.76635514018692
TRI_Tesla,random_selection,95,3,EFC,15,7071.081564899656,82.2429906542056
TRI_Tesla,random_selection,95,4,EFC,14,2089.677150136183,26.16822429906542
TRI_Tesla,random_selection,95,5,EFC,14,1921.722710649776,22.42990654205608
TRI_Tesla,random_selection,95,6,EFC,14,4872.03632716002,52.33644859813084
TRI_Tesla,random_selection,95,7,EFC,12,2485.477462371339,29.906542056074763
TRI_Tesla,random_selection,95,8,EFC,13,3707.119776597188,37.38317757009346
TRI_Tesla,random_selection,95,9,EFC,14,6258.917541950632,74.76635514018692
TRI_Tesla,random_selection,95,10,EFC,15,8310.467672429764,89.7196261682243
TRI_Tesla,random_selection,98,1,EFC,13,4817.731471480009,52.33644859813084
TRI_Tesla,random_selection,98,2,EFC,15,6650.715952122883,74.76635514018692
TRI_Tesla,random_selection,98,3,EFC,15,7694.070934081281,89.7196261682243
TRI_Tesla,random_selection,98,4,EFC,14,2407.4317815080085,29.906542056074763
TRI_Tesla,random_selection,98,5,EFC,14,3546.396274607593,41.12149532710281
TRI_Tesla,random_selection,98,6,EFC,14,6196.907842942959,67.28971962616822
TRI_Tesla,random_selection,98,7,EFC,12,2485.477462371339,29.906542056074763
TRI_Tesla,random_selection,98,8,EFC,13,4318.133848306461,44.85981308411215
TRI_Tesla,random_selection,98,9,EFC,14,6258.917541950632,74.76635514018692
TRI_Tesla,random_selection,98,10,EFC,15,8310.467672429764,89.7196261682243
TRI_Tesla,diversity_oneshot,92,1,EFC,13,4883.245021526722,59.813084112149525
TRI_Tesla,diversity_oneshot,92,2,EFC,15,5259.484118654858,67.28971962616822
TRI_Tesla,diversity_oneshot,92,3,EFC,15,3799.904562593317,44.85981308411215
TRI_Tesla,diversity_oneshot,92,4,EFC,14,2389.399368407325,29.906542056074763
TRI_Tesla,diversity_oneshot,92,5,EFC,14,1964.3782361780293,22.42990654205608
TRI_Tesla,diversity_oneshot,92,6,EFC,14,5059.91826459378,63.55140186915887
TRI_Tesla,diversity_oneshot,92,7,EFC,12,4264.355562827239,48.598130841121495
TRI_Tesla,diversity_oneshot,92,8,EFC,13,1908.1066953620068,22.42990654205608
TRI_Tesla,diversity_oneshot,92,9,EFC,14,4564.032550897891,56.07476635514018
TRI_Tesla,diversity_oneshot,92,10,EFC,15,2691.2940763878605,29.906542056074763
TRI_Tesla,diversity_oneshot,95,1,EFC,13,5404.779243117952,59.813084112149525
TRI_Tesla,diversity_oneshot,95,2,EFC,15,5480.47659376388,67.28971962616822
TRI_Tesla,diversity_oneshot,95,3,EFC,15,3799.904562593317,44.85981308411215
TRI_Tesla,diversity_oneshot,95,4,EFC,14,2389.399368407325,29.906542056074763
TRI_Tesla,diversity_oneshot,95,5,EFC,14,2205.018270015982,26.16822429906542
TRI_Tesla,diversity_oneshot,95,6,EFC,14,5854.269013901414,71.02803738317758
TRI_Tesla,diversity_oneshot,95,7,EFC,12,4281.001159574389,48.598130841121495
TRI_Tesla,diversity_oneshot,95,8,EFC,13,1908.1066953620068,22.42990654205608
TRI_Tesla,diversity_oneshot,95,9,EFC,14,4564.032550897891,56.07476635514018
TRI_Tesla,diversity_oneshot,95,10,EFC,15,2691.2940763878605,29.906542056074763
TRI_Tesla,diversity_oneshot,98,1,EFC,13,5686.453658581656,67.28971962616822
TRI_Tesla,diversity_oneshot,98,2,EFC,15,5480.47659376388,67.28971962616822
TRI_Tesla,diversity_oneshot,98,3,EFC,15,3936.9788431643415,44.85981308411215
TRI_Tesla,diversity_oneshot,98,4,EFC,14,3348.9289159430946,37.38317757009345
TRI_Tesla,diversity_oneshot,98,5,EFC,14,2847.6331345453927,29.906542056074763
TRI_Tesla,diversity_oneshot,98,6,EFC,14,5854.269013901414,71.02803738317758
TRI_Tesla,diversity_oneshot,98,7,EFC,12,4602.279169322845,56.07476635514018
TRI_Tesla,diversity_oneshot,98,8,EFC,13,1908.1066953620068,22.42990654205608
TRI_Tesla,diversity_oneshot,98,9,EFC,14,5838.869759505076,67.28971962616822
TRI_Tesla,diversity_oneshot,98,10,EFC,15,3574.5768371601253,37.38317757009346
TRI_Tesla,diversity_iterative,92,1,EFC,13,6015.690284560767,59.813084112149525
TRI_Tesla,diversity_iterative,92,2,EFC,15,8339.005114703585,89.7196261682243
TRI_Tesla,diversity_iterative,92,3,EFC,15,5476.616761241296,59.813084112149525
TRI_Tesla,diversity_iterative,92,4,EFC,14,4928.794740267778,56.07476635514018
TRI_Tesla,diversity_iterative,92,5,EFC,14,2990.9788465646766,29.906542056074763
TRI_Tesla,diversity_iterative,92,6,EFC,14,6650.5260885400585,74.76635514018692
TRI_Tesla,diversity_iterative,92,7,EFC,12,5863.255755914252,67.28971962616822
TRI_Tesla,diversity_iterative,92,8,EFC,13,5129.400294220119,52.33644859813084
TRI_Tesla,diversity_iterative,92,9,EFC,14,5717.106688906891,59.81308411214953
TRI_Tesla,diversity_iterative,92,10,EFC,15,5921.40492566673,59.813084112149525
TRI_Tesla,diversity_iterative,95,1,EFC,13,6040.10048921349,59.813084112149525
TRI_Tesla,diversity_iterative,95,2,EFC,15,8464.410402098914,89.7196261682243
TRI_Tesla,diversity_iterative,95,3,EFC,15,5476.616761241296,59.813084112149525
TRI_Tesla,diversity_iterative,95,4,EFC,14,6150.122065327787,63.55140186915887
TRI_Tesla,diversity_iterative,95,5,EFC,14,3161.079346753754,33.64485981308411
TRI_Tesla,diversity_iterative,95,6,EFC,14,7106.89420972123,74.76635514018692
TRI_Tesla,diversity_iterative,95,7,EFC,12,6427.442752810054,74.76635514018692
TRI_Tesla,diversity_iterative,95,8,EFC,13,5129.400294220119,52.33644859813084
TRI_Tesla,diversity_iterative,95,9,EFC,14,5819.260714344564,63.55140186915887
TRI_Tesla,diversity_iterative,95,10,EFC,15,6471.131060357933,74.76635514018692
TRI_Tesla,diversity_iterative,98,1,EFC,13,8797.365230141731,97.196261682243
TRI_Tesla,diversity_iterative,98,2,EFC,15,8464.410402098914,97.196261682243
TRI_Tesla,diversity_iterative,98,3,EFC,15,5739.423426161845,59.813084112149525
TRI_Tesla,diversity_iterative,98,4,EFC,14,6150.122065327787,63.55140186915887
TRI_Tesla,diversity_iterative,98,5,EFC,14,3169.846847633782,37.38317757009346
TRI_Tesla,diversity_iterative,98,6,EFC,14,7692.643502559747,85.98130841121494
