dataset,feature_set,model,trial,full_pool_mape,model_family
Formation,set4_features_metadata,MLP,9,9.047077899980458,Deep learning
Formation,set4_features_metadata,CNN,10,13.884169553711956,Deep learning
Formation,set4_features_metadata,TabNet,10,16.4959196309711,Deep learning
Formation,set4_features_metadata,DeepVAE,10,9.5580386367678,Deep learning
Formation,set4_features_metadata,MLP,10,9.952651261683524,Deep learning
HUST,set4_features_metadata,CNN,1,10.333934687987217,Deep learning
HUST,set4_features_metadata,TabNet,1,11.152553089197292,Deep learning
HUST,set4_features_metadata,DeepVAE,1,12.053418201238456,Deep learning
HUST,set4_features_metadata,MLP,1,10.495316433130174,Deep learning
HUST,set4_features_metadata,CNN,2,14.642453363750912,Deep learning
HUST,set4_features_metadata,TabNet,2,22.150861092087112,Deep learning
HUST,set4_features_metadata,DeepVAE,2,10.355635204755584,Deep learning
HUST,set4_features_metadata,MLP,2,11.13019551699216,Deep learning
HUST,set4_features_metadata,CNN,3,23.705248006069784,Deep learning
HUST,set4_features_metadata,TabNet,3,14.09336807727414,Deep learning
HUST,set4_features_metadata,DeepVAE,3,12.226107854545909,Deep learning
HUST,set4_features_metadata,MLP,3,10.057851476667969,Deep learning
HUST,set4_features_metadata,CNN,4,10.81519747209375,Deep learning
HUST,set4_features_metadata,TabNet,4,13.283667619218257,Deep learning
HUST,set4_features_metadata,DeepVAE,4,11.917445168746646,Deep learning
HUST,set4_features_metadata,MLP,4,12.269168718857289,Deep learning
HUST,set4_features_metadata,CNN,5,14.815764246831565,Deep learning
HUST,set4_features_metadata,TabNet,5,17.62768442527815,Deep learning
HUST,set4_features_metadata,DeepVAE,5,14.137638093964858,Deep learning
HUST,set4_features_metadata,MLP,5,16.287871592692976,Deep learning
HUST,set4_features_metadata,CNN,6,18.078312900376496,Deep learning
HUST,set4_features_metadata,TabNet,6,19.84367668365171,Deep learning
HUST,set4_features_metadata,DeepVAE,6,9.858404019340492,Deep learning
HUST,set4_features_metadata,MLP,6,10.044512037887117,Deep learning
HUST,set4_features_metadata,CNN,7,19.33638669919705,Deep learning
HUST,set4_features_metadata,TabNet,7,24.381923502070837,Deep learning
HUST,set4_features_metadata,DeepVAE,7,13.162227856585748,Deep learning
HUST,set4_features_metadata,MLP,7,21.44103676773373,Deep learning
HUST,set4_features_metadata,CNN,8,31.886238734547614,Deep learning
HUST,set4_features_metadata,TabNet,8,17.627335261658143,Deep learning
HUST,set4_features_metadata,DeepVAE,8,21.330803770678852,Deep learning
HUST,set4_features_metadata,MLP,8,17.155720467351813,Deep learning
HUST,set4_features_metadata,CNN,9,7.881345375555425,Deep learning
HUST,set4_features_metadata,TabNet,9,12.59642528657782,Deep learning
HUST,set4_features_metadata,DeepVAE,9,11.123550885465209,Deep learning
HUST,set4_features_metadata,MLP,9,12.83591890145162,Deep learning
HUST,set4_features_metadata,CNN,10,13.58845529337712,Deep learning
HUST,set4_features_metadata,TabNet,10,26.039530657776627,Deep learning
HUST,set4_features_metadata,DeepVAE,10,9.717616549410549,Deep learning
HUST,set4_features_metadata,MLP,10,10.06704725927761,Deep learning
ISU_ILCC,set4_features_metadata,CNN,1,17.306336309636837,Deep learning
ISU_ILCC,set4_features_metadata,TabNet,1,25.59622084485616,Deep learning
ISU_ILCC,set4_features_metadata,DeepVAE,1,16.939020846947077,Deep learning
ISU_ILCC,set4_features_metadata,MLP,1,18.778766944410087,Deep learning
ISU_ILCC,set4_features_metadata,CNN,2,23.067616019925502,Deep learning
ISU_ILCC,set4_features_metadata,TabNet,2,23.58352803574718,Deep learning
ISU_ILCC,set4_features_metadata,DeepVAE,2,23.966024203142577,Deep learning
ISU_ILCC,set4_features_metadata,MLP,2,21.5459290156633,Deep learning
ISU_ILCC,set4_features_metadata,CNN,3,18.30510706942773,Deep learning
ISU_ILCC,set4_features_metadata,TabNet,3,19.673572582628992,Deep learning
ISU_ILCC,set4_features_metadata,DeepVAE,3,18.594962367322225,Deep learning
ISU_ILCC,set4_features_metadata,MLP,3,16.037774956945235,Deep learning
ISU_ILCC,set4_features_metadata,CNN,4,17.402966171509522,Deep learning
ISU_ILCC,set4_features_metadata,TabNet,4,22.5539995775046,Deep learning
ISU_ILCC,set4_features_metadata,DeepVAE,4,25.29334513517868,Deep learning
ISU_ILCC,set4_features_metadata,MLP,4,17.45352527192198,Deep learning
ISU_ILCC,set4_features_metadata,CNN,5,21.75379272961516,Deep learning
ISU_ILCC,set4_features_metadata,TabNet,5,37.61280849861454,Deep learning
ISU_ILCC,set4_features_metadata,DeepVAE,5,17.75336548979149,Deep learning
ISU_ILCC,set4_features_metadata,MLP,5,21.85607181388185,Deep learning
ISU_ILCC,set4_features_metadata,CNN,6,26.21359906926204,Deep learning
ISU_ILCC,set4_features_metadata,TabNet,6,29.26822870002233,Deep learning
ISU_ILCC,set4_features_metadata,DeepVAE,6,23.74833814828989,Deep learning
ISU_ILCC,set4_features_metadata,MLP,6,21.1329209883201,Deep learning
ISU_ILCC,set4_features_metadata,CNN,7,20.325727516338592,Deep learning
ISU_ILCC,set4_features_metadata,TabNet,7,32.597223363007764,Deep learning
ISU_ILCC,set4_features_metadata,DeepVAE,7,25.611226733956887,Deep learning
ISU_ILCC,set4_features_metadata,MLP,7,23.992834301265965,Deep learning
ISU_ILCC,set4_features_metadata,CNN,8,21.57277158152592,Deep learning
ISU_ILCC,set4_features_metadata,TabNet,8,41.07645606627812,Deep learning
ISU_ILCC,set4_features_metadata,DeepVAE,8,21.95174401877471,Deep learning
ISU_ILCC,set4_features_metadata,MLP,8,24.224798718781702,Deep learning
ISU_ILCC,set4_features_metadata,CNN,9,24.36314878991801,Deep learning
ISU_ILCC,set4_features_metadata,TabNet,9,23.33542354665964,Deep learning
ISU_ILCC,set4_features_metadata,DeepVAE,9,27.332490453918425,Deep learning
ISU_ILCC,set4_features_metadata,MLP,9,22.252270058951616,Deep learning
ISU_ILCC,set4_features_metadata,CNN,10,23.5178016382888,Deep learning
ISU_ILCC,set4_features_metadata,TabNet,10,36.69980114452458,Deep learning
ISU_ILCC,set4_features_metadata,DeepVAE,10,21.245354414302085,Deep learning
ISU_ILCC,set4_features_metadata,MLP,10,27.43246309039445,Deep learning
KIT,set4_features_metadata,CNN,1,26.639985078376466,Deep learning
KIT,set4_features_metadata,TabNet,1,34.66712818847751,Deep learning
KIT,set4_features_metadata,DeepVAE,1,14.856397559347728,Deep learning
KIT,set4_features_metadata,MLP,1,17.85352098381228,Deep learning
KIT,set4_features_metadata,CNN,2,21.045806127917984,Deep learning
KIT,set4_features_metadata,TabNet,2,28.556312450791165,Deep learning
KIT,set4_features_metadata,DeepVAE,2,27.486980758966634,Deep learning
KIT,set4_features_metadata,MLP,2,30.02433324838865,Deep learning
KIT,set4_features_metadata,CNN,3,19.999883238421997,Deep learning
KIT,set4_features_metadata,TabNet,3,43.46140992924696,Deep learning
KIT,set4_features_metadata,DeepVAE,3,48.622621748575575,Deep learning
KIT,set4_features_metadata,MLP,3,23.4028010522367,Deep learning
KIT,set4_features_metadata,CNN,4,15.124340978430816,Deep learning
KIT,set4_features_metadata,TabNet,4,34.483072995572314,Deep learning
KIT,set4_features_metadata,DeepVAE,4,29.65902317457451,Deep learning
KIT,set4_features_metadata,MLP,4,16.368473847638096,Deep learning
KIT,set4_features_metadata,CNN,5,28.404321657150188,Deep learning
KIT,set4_features_metadata,TabNet,5,45.19763073367217,Deep learning
KIT,set4_features_metadata,DeepVAE,5,27.634115316408668,Deep learning
KIT,set4_features_metadata,MLP,5,35.31853720915718,Deep learning
KIT,set4_features_metadata,CNN,6,19.1505890622092,Deep learning
KIT,set4_features_metadata,TabNet,6,29.682265018337567,Deep learning
KIT,set4_features_metadata,DeepVAE,6,31.020864104959102,Deep learning
KIT,set4_features_metadata,MLP,6,35.846953161217684,Deep learning
KIT,set4_features_metadata,CNN,7,20.84767271260565,Deep learning
KIT,set4_features_metadata,TabNet,7,27.7481959043474,Deep learning
KIT,set4_features_metadata,DeepVAE,7,32.31046196443298,Deep learning
KIT,set4_features_metadata,MLP,7,30.7933175221061,Deep learning
KIT,set4_features_metadata,CNN,8,44.47314483423021,Deep learning
KIT,set4_features_metadata,TabNet,8,45.80418458331826,Deep learning
KIT,set4_features_metadata,DeepVAE,8,21.22338095483377,Deep learning
KIT,set4_features_metadata,MLP,8,19.038410232205923,Deep learning
KIT,set4_features_metadata,CNN,9,15.460380096003425,Deep learning
KIT,set4_features_metadata,TabNet,9,30.325706126671506,Deep learning
KIT,set4_features_metadata,DeepVAE,9,41.6731033356179,Deep learning
KIT,set4_features_metadata,MLP,9,20.43224472659265,Deep learning
KIT,set4_features_metadata,CNN,10,26.73069681663705,Deep learning
KIT,set4_features_metadata,TabNet,10,28.41807971061934,Deep learning
KIT,set4_features_metadata,DeepVAE,10,24.93732771261938,Deep learning
KIT,set4_features_metadata,MLP,10,29.832947601715205,Deep learning
LSD_Primary,set4_features_metadata,CNN,1,29.962266280525142,Deep learning
LSD_Primary,set4_features_metadata,TabNet,1,65.40178328137713,Deep learning
LSD_Primary,set4_features_metadata,DeepVAE,1,32.88888868240033,Deep learning
LSD_Primary,set4_features_metadata,MLP,1,38.50119651241107,Deep learning
LSD_Primary,set4_features_metadata,CNN,2,20.51527562347917,Deep learning
LSD_Primary,set4_features_metadata,TabNet,2,19.890021817583516,Deep learning
LSD_Primary,set4_features_metadata,DeepVAE,2,13.606800762348742,Deep learning
LSD_Primary,set4_features_metadata,MLP,2,15.109509540838198,Deep learning
LSD_Primary,set4_features_metadata,CNN,3,27.916484766337224,Deep learning
LSD_Primary,set4_features_metadata,TabNet,3,27.74413335522577,Deep learning
LSD_Primary,set4_features_metadata,DeepVAE,3,24.794741196790923,Deep learning
LSD_Primary,set4_features_metadata,MLP,3,34.48303014636529,Deep learning
LSD_Primary,set4_features_metadata,CNN,4,49.43359829310508,Deep learning
LSD_Primary,set4_features_metadata,TabNet,4,85.61177981892183,Deep learning
LSD_Primary,set4_features_metadata,DeepVAE,4,42.880866338443866,Deep learning
LSD_Primary,set4_features_metadata,MLP,4,54.82295974392763,Deep learning
LSD_Primary,set4_features_metadata,CNN,5,30.25080957885825,Deep learning
LSD_Primary,set4_features_metadata,TabNet,5,155.46653311732103,Deep learning
LSD_Primary,set4_features_metadata,DeepVAE,5,99.60944248516942,Deep learning
LSD_Primary,set4_features_metadata,MLP,5,40.37423130974542,Deep learning
LSD_Primary,set4_features_metadata,CNN,6,26.067962397968365,Deep learning
LSD_Primary,set4_features_metadata,TabNet,6,128.3969637816434,Deep learning
LSD_Primary,set4_features_metadata,DeepVAE,6,106.84284284509478,Deep learning
LSD_Primary,set4_features_metadata,MLP,6,22.22274738988358,Deep learning
LSD_Primary,set4_features_metadata,CNN,7,26.656751406446052,Deep learning
LSD_Primary,set4_features_metadata,TabNet,7,122.9292213363706,Deep learning
LSD_Primary,set4_features_metadata,DeepVAE,7,75.91058179694033,Deep learning
LSD_Primary,set4_features_metadata,MLP,7,82.67193684208691,Deep learning
LSD_Primary,set4_features_metadata,CNN,8,81.92875658545178,Deep learning
LSD_Primary,set4_features_metadata,TabNet,8,136.7024060623874,Deep learning
LSD_Primary,set4_features_metadata,DeepVAE,8,29.89558415826457,Deep learning
LSD_Primary,set4_features_metadata,MLP,8,35.802774086765126,Deep learning
LSD_Primary,set4_features_metadata,CNN,9,28.21704528057864,Deep learning
LSD_Primary,set4_features_metadata,TabNet,9,47.19826282132841,Deep learning
LSD_Primary,set4_features_metadata,DeepVAE,9,24.793154249977967,Deep learning
LSD_Primary,set4_features_metadata,MLP,9,30.3375674368955,Deep learning
LSD_Primary,set4_features_metadata,CNN,10,295.6810561254944,Deep learning
LSD_Primary,set4_features_metadata,TabNet,10,57.65939883036422,Deep learning
LSD_Primary,set4_features_metadata,DeepVAE,10,22.727788891456367,Deep learning
LSD_Primary,set4_features_metadata,MLP,10,120.68368010533096,Deep learning
LSD_Second,set4_features_metadata,CNN,1,22.104964439123396,Deep learning
LSD_Second,set4_features_metadata,TabNet,1,25.6957211548745,Deep learning
LSD_Second,set4_features_metadata,DeepVAE,1,25.642271717055404,Deep learning
LSD_Second,set4_features_metadata,MLP,1,23.05187264655268,Deep learning
LSD_Second,set4_features_metadata,CNN,2,7.745471833465754,Deep learning
LSD_Second,set4_features_metadata,TabNet,2,31.94259206482457,Deep learning
LSD_Second,set4_features_metadata,DeepVAE,2,16.97066886570439,Deep learning
LSD_Second,set4_features_metadata,MLP,2,16.11108683424223,Deep learning
LSD_Second,set4_features_metadata,CNN,3,14.812850669543137,Deep learning
LSD_Second,set4_features_metadata,TabNet,3,27.598382277748037,Deep learning
LSD_Second,set4_features_metadata,DeepVAE,3,15.631639737324663,Deep learning
LSD_Second,set4_features_metadata,MLP,3,12.578102901387048,Deep learning
LSD_Second,set4_features_metadata,CNN,4,24.78587345873352,Deep learning
LSD_Second,set4_features_metadata,TabNet,4,29.156610279944427,Deep learning
LSD_Second,set4_features_metadata,DeepVAE,4,22.839489227474715,Deep learning
LSD_Second,set4_features_metadata,MLP,4,19.709600530931866,Deep learning
LSD_Second,set4_features_metadata,CNN,5,25.632562618501748,Deep learning
LSD_Second,set4_features_metadata,TabNet,5,28.343125307094525,Deep learning
LSD_Second,set4_features_metadata,DeepVAE,5,21.965475986237003,Deep learning
LSD_Second,set4_features_metadata,MLP,5,19.807166423627347,Deep learning
LSD_Second,set4_features_metadata,CNN,6,16.362775186536048,Deep learning
LSD_Second,set4_features_metadata,TabNet,6,29.689812153945542,Deep learning
LSD_Second,set4_features_metadata,DeepVAE,6,15.944435972490446,Deep learning
LSD_Second,set4_features_metadata,MLP,6,15.19864573088397,Deep learning
LSD_Second,set4_features_metadata,CNN,7,13.798823577417984,Deep learning
LSD_Second,set4_features_metadata,TabNet,7,28.728770318769243,Deep learning
LSD_Second,set4_features_metadata,DeepVAE,7,24.990107524922188,Deep learning
LSD_Second,set4_features_metadata,MLP,7,33.74618126900685,Deep learning
LSD_Second,set4_features_metadata,CNN,8,20.63094898825499,Deep learning
LSD_Second,set4_features_metadata,TabNet,8,43.75415664632273,Deep learning
LSD_Second,set4_features_metadata,DeepVAE,8,21.29900383966384,Deep learning
LSD_Second,set4_features_metadata,MLP,8,24.80009843357056,Deep learning
LSD_Second,set4_features_metadata,CNN,9,14.100561792258851,Deep learning
LSD_Second,set4_features_metadata,TabNet,9,30.938413192840866,Deep learning
LSD_Second,set4_features_metadata,DeepVAE,9,15.921096057768365,Deep learning
LSD_Second,set4_features_metadata,MLP,9,15.078241319427676,Deep learning
LSD_Second,set4_features_metadata,CNN,10,28.30985032815653,Deep learning
LSD_Second,set4_features_metadata,TabNet,10,43.48120204424299,Deep learning
LSD_Second,set4_features_metadata,DeepVAE,10,28.093506758992927,Deep learning
LSD_Second,set4_features_metadata,MLP,10,30.69547668673952,Deep learning
MIT,set4_features_metadata,CNN,1,19.092000670259264,Deep learning
MIT,set4_features_metadata,TabNet,1,31.45390891372044,Deep learning
MIT,set4_features_metadata,DeepVAE,1,14.497905774163874,Deep learning
MIT,set4_features_metadata,MLP,1,12.418051669586076,Deep learning
MIT,set4_features_metadata,CNN,2,13.788588356007558,Deep learning
MIT,set4_features_metadata,TabNet,2,21.429003695786854,Deep learning
MIT,set4_features_metadata,DeepVAE,2,12.207501074432685,Deep learning
MIT,set4_features_metadata,MLP,2,11.433220028814118,Deep learning
MIT,set4_features_metadata,CNN,3,13.425743027737823,Deep learning
MIT,set4_features_metadata,TabNet,3,25.237384063281965,Deep learning
MIT,set4_features_metadata,DeepVAE,3,12.649248352442646,Deep learning
MIT,set4_features_metadata,MLP,3,11.599361262128609,Deep learning
MIT,set4_features_metadata,CNN,4,9.416845693282244,Deep learning
MIT,set4_features_metadata,TabNet,4,17.720123922490814,Deep learning
MIT,set4_features_metadata,DeepVAE,4,8.636730817656447,Deep learning
MIT,set4_features_metadata,MLP,4,8.649399473193885,Deep learning
MIT,set4_features_metadata,CNN,5,15.285011130048742,Deep learning
MIT,set4_features_metadata,TabNet,5,17.51694374184977,Deep learning
MIT,set4_features_metadata,DeepVAE,5,13.263108680628086,Deep learning
MIT,set4_features_metadata,MLP,5,11.789595540177867,Deep learning
MIT,set4_features_metadata,CNN,6,16.84438729892796,Deep learning
MIT,set4_features_metadata,TabNet,6,17.933938951851975,Deep learning
MIT,set4_features_metadata,DeepVAE,6,16.990085446529285,Deep learning
MIT,set4_features_metadata,MLP,6,18.09587265639392,Deep learning
MIT,set4_features_metadata,CNN,7,11.478090772896156,Deep learning
MIT,set4_features_metadata,TabNet,7,25.428001138782697,Deep learning
MIT,set4_features_metadata,DeepVAE,7,10.38861899574303,Deep learning
MIT,set4_features_metadata,MLP,7,10.889255018810816,Deep learning
MIT,set4_features_metadata,CNN,8,13.66350203290697,Deep learning
MIT,set4_features_metadata,TabNet,8,30.5467721930918,Deep learning
MIT,set4_features_metadata,DeepVAE,8,11.51368339567968,Deep learning
MIT,set4_features_metadata,MLP,8,11.753635203286732,Deep learning
MIT,set4_features_metadata,CNN,9,11.413177148228074,Deep learning
MIT,set4_features_metadata,TabNet,9,13.871821565812557,Deep learning
MIT,set4_features_metadata,DeepVAE,9,8.884632556536893,Deep learning
MIT,set4_features_metadata,MLP,9,10.179038777912382,Deep learning
MIT,set4_features_metadata,CNN,10,14.648016971529016,Deep learning
MIT,set4_features_metadata,TabNet,10,33.84979975906937,Deep learning
MIT,set4_features_metadata,DeepVAE,10,7.383168771327417,Deep learning
MIT,set4_features_metadata,MLP,10,7.794678679338202,Deep learning
TRI_Tesla,set4_features_metadata,CNN,1,14.50705620729206,Deep learning
TRI_Tesla,set4_features_metadata,TabNet,1,73.69843973967613,Deep learning
TRI_Tesla,set4_features_metadata,DeepVAE,1,15.584277392409932,Deep learning
TRI_Tesla,set4_features_metadata,MLP,1,11.515108300624382,Deep learning
TRI_Tesla,set4_features_metadata,CNN,2,17.484828130172122,Deep learning
TRI_Tesla,set4_features_metadata,TabNet,2,29.90306441873437,Deep learning
TRI_Tesla,set4_features_metadata,DeepVAE,2,19.499954118334344,Deep learning
TRI_Tesla,set4_features_metadata,MLP,2,15.710281076280111,Deep learning
TRI_Tesla,set4_features_metadata,CNN,3,16.81187910480363,Deep learning
TRI_Tesla,set4_features_metadata,TabNet,3,44.371753061060325,Deep learning
TRI_Tesla,set4_features_metadata,DeepVAE,3,16.74224969534562,Deep learning
TRI_Tesla,set4_features_metadata,MLP,3,16.013429743382794,Deep learning
TRI_Tesla,set4_features_metadata,CNN,4,21.37746068751765,Deep learning
TRI_Tesla,set4_features_metadata,TabNet,4,91.11064313263368,Deep learning
TRI_Tesla,set4_features_metadata,DeepVAE,4,20.33400941403147,Deep learning
TRI_Tesla,set4_features_metadata,MLP,4,16.702686583912957,Deep learning
TRI_Tesla,set4_features_metadata,CNN,5,17.232386477606795,Deep learning
TRI_Tesla,set4_features_metadata,TabNet,5,34.035192956044085,Deep learning
TRI_Tesla,set4_features_metadata,DeepVAE,5,17.527143605855432,Deep learning
TRI_Tesla,set4_features_metadata,MLP,5,18.035331812144697,Deep learning
TRI_Tesla,set4_features_metadata,CNN,6,15.439974949883434,Deep learning
TRI_Tesla,set4_features_metadata,TabNet,6,70.85420902499939,Deep learning
TRI_Tesla,set4_features_metadata,DeepVAE,6,12.057112679105728,Deep learning
TRI_Tesla,set4_features_metadata,MLP,6,11.163930854812811,Deep learning
TRI_Tesla,set4_features_metadata,CNN,7,17.585563148937172,Deep learning
TRI_Tesla,set4_features_metadata,TabNet,7,40.879353933219306,Deep learning
TRI_Tesla,set4_features_metadata,DeepVAE,7,13.532594991627448,Deep learning
TRI_Tesla,set4_features_metadata,MLP,7,16.821192463873018,Deep learning
TRI_Tesla,set4_features_metadata,CNN,8,24.46460427628651,Deep learning
TRI_Tesla,set4_features_metadata,TabNet,8,48.6148898560902,Deep learning
TRI_Tesla,set4_features_metadata,DeepVAE,8,18.57713426657014,Deep learning
TRI_Tesla,set4_features_metadata,MLP,8,13.822536443065609,Deep learning
TRI_Tesla,set4_features_metadata,CNN,9,16.276375534383508,Deep learning
TRI_Tesla,set4_features_metadata,TabNet,9,62.82218282329433,Deep learning
TRI_Tesla,set4_features_metadata,DeepVAE,9,13.939933095825808,Deep learning
TRI_Tesla,set4_features_metadata,MLP,9,13.1216920786111,Deep learning
TRI_Tesla,set4_features_metadata,CNN,10,24.7107965679188,Deep learning
TRI_Tesla,set4_features_metadata,TabNet,10,55.4124556083149,Deep learning
TRI_Tesla,set4_features_metadata,DeepVAE,10,14.537246607689372,Deep learning
TRI_Tesla,set4_features_metadata,MLP,10,14.27701847306666,Deep learning
Formation,set5_features_metadata_corr95,CNN,1,15.355108424970645,Deep learning
Formation,set5_features_metadata_corr95,TabNet,1,12.788344023041168,Deep learning
Formation,set5_features_metadata_corr95,DeepVAE,1,11.703545992333142,Deep learning
Formation,set5_features_metadata_corr95,MLP,1,11.012067533586253,Deep learning
Formation,set5_features_metadata_corr95,CNN,2,12.96483353637295,Deep learning
Formation,set5_features_metadata_corr95,TabNet,2,29.118816761958374,Deep learning
Formation,set5_features_metadata_corr95,DeepVAE,2,13.02856605437938,Deep learning
Formation,set5_features_metadata_corr95,MLP,2,13.77888837409163,Deep learning
Formation,set5_features_metadata_corr95,CNN,3,12.735266541693052,Deep learning
Formation,set5_features_metadata_corr95,TabNet,3,16.26759555179847,Deep learning
Formation,set5_features_metadata_corr95,DeepVAE,3,11.565618403651635,Deep learning
Formation,set5_features_metadata_corr95,MLP,3,10.643307350078365,Deep learning
Formation,set5_features_metadata_corr95,CNN,4,12.736767267732274,Deep learning
Formation,set5_features_metadata_corr95,TabNet,4,18.85902471562246,Deep learning
Formation,set5_features_metadata_corr95,DeepVAE,4,10.35020721542996,Deep learning
Formation,set5_features_metadata_corr95,MLP,4,10.40621046770476,Deep learning
Formation,set5_features_metadata_corr95,CNN,5,15.95987765486344,Deep learning
Formation,set5_features_metadata_corr95,TabNet,5,15.72792436859111,Deep learning
Formation,set5_features_metadata_corr95,DeepVAE,5,11.987578403349096,Deep learning
Formation,set5_features_metadata_corr95,MLP,5,11.869599212465005,Deep learning
Formation,set5_features_metadata_corr95,CNN,6,13.496862974537365,Deep learning
Formation,set5_features_metadata_corr95,TabNet,6,14.844399677391364,Deep learning
Formation,set5_features_metadata_corr95,DeepVAE,6,11.403446598153764,Deep learning
Formation,set5_features_metadata_corr95,MLP,6,10.80376134318853,Deep learning
Formation,set5_features_metadata_corr95,CNN,7,15.651489050911744,Deep learning
Formation,set5_features_metadata_corr95,TabNet,7,19.514232443159937,Deep learning
Formation,set5_features_metadata_corr95,DeepVAE,7,12.736709852202235,Deep learning
Formation,set5_features_metadata_corr95,MLP,7,11.785090941209155,Deep learning
Formation,set5_features_metadata_corr95,CNN,8,12.470166523329157,Deep learning
Formation,set5_features_metadata_corr95,TabNet,8,16.35726671101634,Deep learning
Formation,set5_features_metadata_corr95,DeepVAE,8,9.34839199290609,Deep learning
Formation,set5_features_metadata_corr95,MLP,8,9.029469450100876,Deep learning
Formation,set5_features_metadata_corr95,CNN,9,11.138651913448331,Deep learning
Formation,set5_features_metadata_corr95,TabNet,9,13.266358709464813,Deep learning
Formation,set5_features_metadata_corr95,DeepVAE,9,9.21741929188002,Deep learning
Formation,set5_features_metadata_corr95,MLP,9,8.422591179897697,Deep learning
Formation,set5_features_metadata_corr95,CNN,10,8.909702508237183,Deep learning
Formation,set5_features_metadata_corr95,TabNet,10,17.715740350547435,Deep learning
Formation,set5_features_metadata_corr95,DeepVAE,10,10.655223193114876,Deep learning
Formation,set5_features_metadata_corr95,MLP,10,10.797100179870244,Deep learning
HUST,set5_features_metadata_corr95,CNN,1,12.09815290291198,Deep learning
HUST,set5_features_metadata_corr95,TabNet,1,11.073551413389508,Deep learning
HUST,set5_features_metadata_corr95,DeepVAE,1,11.786647054909317,Deep learning
HUST,set5_features_metadata_corr95,MLP,1,10.231487928339751,Deep learning
HUST,set5_features_metadata_corr95,CNN,2,11.06698835191285,Deep learning
HUST,set5_features_metadata_corr95,TabNet,2,23.91793468371637,Deep learning
HUST,set5_features_metadata_corr95,DeepVAE,2,12.201249829497709,Deep learning
HUST,set5_features_metadata_corr95,MLP,2,12.580621385464076,Deep learning
HUST,set5_features_metadata_corr95,CNN,3,15.913744786198333,Deep learning
HUST,set5_features_metadata_corr95,TabNet,3,11.422545813645328,Deep learning
HUST,set5_features_metadata_corr95,DeepVAE,3,12.779385260054942,Deep learning
HUST,set5_features_metadata_corr95,MLP,3,13.04160429875556,Deep learning
HUST,set5_features_metadata_corr95,CNN,4,10.090931033252128,Deep learning
HUST,set5_features_metadata_corr95,TabNet,4,11.356665347734875,Deep learning
HUST,set5_features_metadata_corr95,DeepVAE,4,14.40402430000168,Deep learning
HUST,set5_features_metadata_corr95,MLP,4,14.389749220130806,Deep learning
HUST,set5_features_metadata_corr95,CNN,5,14.08976938951543,Deep learning
HUST,set5_features_metadata_corr95,TabNet,5,19.85647144263247,Deep learning
HUST,set5_features_metadata_corr95,DeepVAE,5,18.045685133291105,Deep learning
HUST,set5_features_metadata_corr95,MLP,5,15.681956587644963,Deep learning
HUST,set5_features_metadata_corr95,CNN,6,14.508201615954706,Deep learning
HUST,set5_features_metadata_corr95,TabNet,6,16.446555185738607,Deep learning
HUST,set5_features_metadata_corr95,DeepVAE,6,10.947017428761288,Deep learning
HUST,set5_features_metadata_corr95,MLP,6,11.35677819922589,Deep learning
HUST,set5_features_metadata_corr95,CNN,7,22.23542535826948,Deep learning
HUST,set5_features_metadata_corr95,TabNet,7,25.5374750377443,Deep learning
HUST,set5_features_metadata_corr95,DeepVAE,7,19.369898202879472,Deep learning
HUST,set5_features_metadata_corr95,MLP,7,18.837047066579355,Deep learning
HUST,set5_features_metadata_corr95,CNN,8,30.078516644664923,Deep learning
HUST,set5_features_metadata_corr95,TabNet,8,18.229127828693027,Deep learning
HUST,set5_features_metadata_corr95,DeepVAE,8,24.3431754975004,Deep learning
HUST,set5_features_metadata_corr95,MLP,8,17.21380977654306,Deep learning
HUST,set5_features_metadata_corr95,CNN,9,12.106787272559162,Deep learning
HUST,set5_features_metadata_corr95,TabNet,9,18.41161996549549,Deep learning
HUST,set5_features_metadata_corr95,DeepVAE,9,14.225834568124574,Deep learning
HUST,set5_features_metadata_corr95,MLP,9,12.059485601778132,Deep learning
HUST,set5_features_metadata_corr95,CNN,10,11.511243608679052,Deep learning
HUST,set5_features_metadata_corr95,TabNet,10,19.84065855098449,Deep learning
HUST,set5_features_metadata_corr95,DeepVAE,10,9.776955137113442,Deep learning
HUST,set5_features_metadata_corr95,MLP,10,10.292803831610184,Deep learning
ISU_ILCC,set5_features_metadata_corr95,CNN,1,17.74499328050128,Deep learning
ISU_ILCC,set5_features_metadata_corr95,TabNet,1,25.59622084485616,Deep learning
ISU_ILCC,set5_features_metadata_corr95,DeepVAE,1,16.939020846947077,Deep learning
ISU_ILCC,set5_features_metadata_corr95,MLP,1,18.778766944410087,Deep learning
ISU_ILCC,set5_features_metadata_corr95,CNN,2,22.22396653853331,Deep learning
ISU_ILCC,set5_features_metadata_corr95,TabNet,2,23.58352803574718,Deep learning
ISU_ILCC,set5_features_metadata_corr95,DeepVAE,2,23.966024203142577,Deep learning
ISU_ILCC,set5_features_metadata_corr95,MLP,2,21.5459290156633,Deep learning
ISU_ILCC,set5_features_metadata_corr95,CNN,3,17.293217629642495,Deep learning
ISU_ILCC,set5_features_metadata_corr95,TabNet,3,19.673572582628992,Deep learning
ISU_ILCC,set5_features_metadata_corr95,DeepVAE,3,18.594962367322225,Deep learning
ISU_ILCC,set5_features_metadata_corr95,MLP,3,16.037774956945235,Deep learning
ISU_ILCC,set5_features_metadata_corr95,CNN,4,17.713075438041482,Deep learning
