index,dataset,feature_set,regressor,method,labelled_pool_fraction_pct,labeled_train_count,max_budget_mean,error_reduction_mean_pp,error_reduction_sd_pp,n_trials,error_reduction_sem_pp
5461,LSD_Second,set2_early_soh,GPR,coverage,20.689655172413794,12,58,3.5095707509797704,6.980283265478091,10,2.207359383206855
5462,LSD_Second,set2_early_soh,GPR,coverage,31.03448275862069,18,58,8.028375552358494,10.2032210491846,10,3.2265417985596234
5463,LSD_Second,set2_early_soh,GPR,coverage,41.37931034482759,24,58,1.099635778629097,14.382148577181244,10,4.548034715084269
5464,LSD_Second,set2_early_soh,GPR,coverage,51.724137931034484,30,58,5.1130767153074315,10.004557618708903,10,3.163718905751052
5465,LSD_Second,set2_early_soh,GPR,coverage,62.06896551724138,36,58,0.9307614021022964,7.001829807589443,10,2.214172998084116
5466,LSD_Second,set2_early_soh,GPR,coverage,72.41379310344827,42,58,0.8862174262974971,10.294337594118431,10,3.2553553800112214
5467,LSD_Second,set2_early_soh,GPR,coverage,82.75862068965517,48,58,0.14392136077057102,8.042296961522945,10,2.5431976017864044
5468,LSD_Second,set2_early_soh,GPR,coverage,93.10344827586206,54,58,-0.1352306441350187,3.635214061372557,10,1.14955562162084
5469,LSD_Second,set2_early_soh,GPR,coverage,100.0,58,58,0.0,0.0,10,0.0
5470,LSD_Second,set2_early_soh,GPR,diversity_iterative,10.344827586206897,6,58,-7.934237263954797,34.46184216185423,10,10.89779135966804
5471,LSD_Second,set2_early_soh,GPR,diversity_iterative,20.689655172413794,12,58,2.3117556658389473,17.682408886318523,10,5.591668659916789
5472,LSD_Second,set2_early_soh,GPR,diversity_iterative,31.03448275862069,18,58,4.5172003833790795,22.34411720334988,10,7.065830266833729
5473,LSD_Second,set2_early_soh,GPR,diversity_iterative,41.37931034482759,24,58,2.2715499190745536,12.392536264047855,10,3.918864058062504
5474,LSD_Second,set2_early_soh,GPR,diversity_iterative,51.724137931034484,30,58,6.329755960157387,8.563970515313578,10,2.708165264291681
5475,LSD_Second,set2_early_soh,GPR,diversity_iterative,62.06896551724138,36,58,4.464364748634469,8.009003709043794,10,2.532669350931488
5476,LSD_Second,set2_early_soh,GPR,diversity_iterative,72.41379310344827,42,58,2.709875567311458,5.16482993999577,10,1.6332626337817415
5477,LSD_Second,set2_early_soh,GPR,diversity_iterative,82.75862068965517,48,58,-0.08394907751165448,6.937050541648012,10,2.193687995531246
5478,LSD_Second,set2_early_soh,GPR,diversity_iterative,93.10344827586206,54,58,-1.6553447570927229,3.7806017036488964,10,1.195531230944342
5479,LSD_Second,set2_early_soh,GPR,diversity_iterative,100.0,58,58,0.0,0.0,10,0.0
5480,LSD_Second,set2_early_soh,GPR,diversity_oneshot,10.344827586206897,6,58,-7.934237263954797,34.46184216185423,10,10.89779135966804
5481,LSD_Second,set2_early_soh,GPR,diversity_oneshot,20.689655172413794,12,58,-4.91551259317084,21.064557975206128,10,6.6611981106316005
5482,LSD_Second,set2_early_soh,GPR,diversity_oneshot,31.03448275862069,18,58,-0.6608856154764361,17.249026971801715,10,5.454621265257039
5483,LSD_Second,set2_early_soh,GPR,diversity_oneshot,41.37931034482759,24,58,-1.567517094445423,12.246815549600202,10,3.8727831220703446
5484,LSD_Second,set2_early_soh,GPR,diversity_oneshot,51.724137931034484,30,58,4.528118647223654,12.627544848701605,10,3.993180297782338
5485,LSD_Second,set2_early_soh,GPR,diversity_oneshot,62.06896551724138,36,58,4.098233249579244,10.455048101263287,10,3.3061765046610723
5486,LSD_Second,set2_early_soh,GPR,diversity_oneshot,72.41379310344827,42,58,3.778375390614999,8.750134188097313,10,2.767035386649571
5487,LSD_Second,set2_early_soh,GPR,diversity_oneshot,82.75862068965517,48,58,-6.265724202695425,17.954850526777356,10,5.677822271249049
5488,LSD_Second,set2_early_soh,GPR,diversity_oneshot,93.10344827586206,54,58,-4.66593016307675,14.665423375808428,10,4.6376140718230126
5489,LSD_Second,set2_early_soh,GPR,diversity_oneshot,100.0,58,58,0.0,0.0,10,0.0
5490,LSD_Second,set2_early_soh,GPR,exploitation,10.344827586206897,6,58,0.0,0.0,10,0.0
5491,LSD_Second,set2_early_soh,GPR,exploitation,20.689655172413794,12,58,1.296109239096777,12.52183619227586,10,3.959752285512183
5492,LSD_Second,set2_early_soh,GPR,exploitation,31.03448275862069,18,58,12.49126934091927,9.953992518549946,10,3.147728817089367
5493,LSD_Second,set2_early_soh,GPR,exploitation,41.37931034482759,24,58,4.853045612926154,11.897994396253669,10,3.762476188008154
5494,LSD_Second,set2_early_soh,GPR,exploitation,51.724137931034484,30,58,8.91974939819329,13.42514154953392,10,4.245402520668941
5495,LSD_Second,set2_early_soh,GPR,exploitation,62.06896551724138,36,58,5.863493317413227,9.453742001970424,10,2.989535713782656
5496,LSD_Second,set2_early_soh,GPR,exploitation,72.41379310344827,42,58,4.2546643759618945,9.43547147773587,10,2.9837580667200068
5497,LSD_Second,set2_early_soh,GPR,exploitation,82.75862068965517,48,58,3.0834478381688073,7.357348331309717,10,2.3265978266177822
5498,LSD_Second,set2_early_soh,GPR,exploitation,93.10344827586206,54,58,1.755072365818998,4.204441883423157,10,1.3295612641425314
5499,LSD_Second,set2_early_soh,GPR,exploitation,100.0,58,58,0.0,0.0,10,0.0
5500,LSD_Second,set2_early_soh,GPR,exploration,10.344827586206897,6,58,0.0,0.0,10,0.0
5501,LSD_Second,set2_early_soh,GPR,exploration,20.689655172413794,12,58,6.040215209888194,10.947392445322635,10,3.461869456693985
5502,LSD_Second,set2_early_soh,GPR,exploration,31.03448275862069,18,58,11.328446220463249,11.771739667720546,10,3.722550937255062
5503,LSD_Second,set2_early_soh,GPR,exploration,41.37931034482759,24,58,1.6341662021132837,18.752135651611997,10,5.929945965153963
5504,LSD_Second,set2_early_soh,GPR,exploration,51.724137931034484,30,58,3.446821215282564,19.897130257131426,10,6.292025051358703
5505,LSD_Second,set2_early_soh,GPR,exploration,62.06896551724138,36,58,-0.4509064653087783,17.091379019465222,10,5.404768605472541
5506,LSD_Second,set2_early_soh,GPR,exploration,72.41379310344827,42,58,0.5864544906660537,11.653063304951864,10,3.685022176177718
5507,LSD_Second,set2_early_soh,GPR,exploration,82.75862068965517,48,58,-0.30122991129477156,11.214671502205032,10,3.546390515754993
5508,LSD_Second,set2_early_soh,GPR,exploration,93.10344827586206,54,58,-2.4583920229984337,12.271344835983259,10,3.880539963505246
5509,LSD_Second,set2_early_soh,GPR,exploration,100.0,58,58,0.0,0.0,10,0.0
5510,LSD_Second,set2_early_soh,GPR,hybrid,10.344827586206897,6,58,0.0,0.0,10,0.0
5511,LSD_Second,set2_early_soh,GPR,hybrid,20.689655172413794,12,58,3.3663697682423193,4.306257523584749,10,1.361758196576406
5512,LSD_Second,set2_early_soh,GPR,hybrid,31.03448275862069,18,58,6.2066766309769275,10.932333568556718,10,3.4571074217355764
5513,LSD_Second,set2_early_soh,GPR,hybrid,41.37931034482759,24,58,4.754390193474597,11.148114658081456,10,3.5253433936246634
5514,LSD_Second,set2_early_soh,GPR,hybrid,51.724137931034484,30,58,1.5427470115262039,14.52998071817132,10,4.594783342775047
5515,LSD_Second,set2_early_soh,GPR,hybrid,62.06896551724138,36,58,4.835711896840264,8.761443318152853,10,2.7706116475826286
5516,LSD_Second,set2_early_soh,GPR,hybrid,72.41379310344827,42,58,3.819755249823364,6.9602558426747745,10,2.2010261560346875
5517,LSD_Second,set2_early_soh,GPR,hybrid,82.75862068965517,48,58,-2.4637415953499078,9.22065904030779,10,2.9158284095194933
5518,LSD_Second,set2_early_soh,GPR,hybrid,93.10344827586206,54,58,0.5456015075725975,3.702450288742618,10,1.1708175835974746
5519,LSD_Second,set2_early_soh,GPR,hybrid,100.0,58,58,0.0,0.0,10,0.0
5640,LSD_Second,set3_features,GPR,coverage,10.344827586206897,6,58,0.0,0.0,10,0.0
5641,LSD_Second,set3_features,GPR,coverage,20.689655172413794,12,58,-0.7652829619816341,13.877875301919318,10,4.388569503786195
5642,LSD_Second,set3_features,GPR,coverage,31.03448275862069,18,58,-3.057421959837899,16.787561869740006,10,5.308693186937333
5643,LSD_Second,set3_features,GPR,coverage,41.37931034482759,24,58,-0.05653322882366396,17.488737446900057,10,5.530424373288223
5644,LSD_Second,set3_features,GPR,coverage,51.724137931034484,30,58,1.5635688901043143,11.509395323198772,10,3.63959037125979
5645,LSD_Second,set3_features,GPR,coverage,62.06896551724138,36,58,1.8528764548936956,2.918533500191372,10,0.9229213288108201
5646,LSD_Second,set3_features,GPR,coverage,72.41379310344827,42,58,-0.24938378107975634,6.05392840427062,10,1.9144202549083784
5647,LSD_Second,set3_features,GPR,coverage,82.75862068965517,48,58,0.9423092900046219,2.237191787279463,10,0.7074621610426015
5648,LSD_Second,set3_features,GPR,coverage,93.10344827586206,54,58,0.8587845236637411,1.7187742592066497,10,0.5435241442761644
5649,LSD_Second,set3_features,GPR,coverage,100.0,58,58,0.0,0.0,10,0.0
5650,LSD_Second,set3_features,GPR,diversity_iterative,10.344827586206897,6,58,-3.3669596754985833,25.334744712434862,10,8.011549723020172
5651,LSD_Second,set3_features,GPR,diversity_iterative,20.689655172413794,12,58,-2.243226146044207,6.1223567666349465,10,1.9360592030710402
5652,LSD_Second,set3_features,GPR,diversity_iterative,31.03448275862069,18,58,-3.200741941397614,12.5094657347268,10,3.955840403356838
5653,LSD_Second,set3_features,GPR,diversity_iterative,41.37931034482759,24,58,-0.4720489452459445,9.911255988258313,10,3.1342143395879334
5654,LSD_Second,set3_features,GPR,diversity_iterative,51.724137931034484,30,58,1.2741000771074718,6.286745160779392,10,1.9880433777104336
5655,LSD_Second,set3_features,GPR,diversity_iterative,62.06896551724138,36,58,-0.7146830156494639,3.7712320817106932,10,1.1925682963304016
5656,LSD_Second,set3_features,GPR,diversity_iterative,72.41379310344827,42,58,-0.31290706560060144,3.280038501212638,10,1.0372392476876897
5657,LSD_Second,set3_features,GPR,diversity_iterative,82.75862068965517,48,58,-1.2593974672792254,2.9439152669060644,10,0.9309477481965679
5658,LSD_Second,set3_features,GPR,diversity_iterative,93.10344827586206,54,58,0.07140616305985734,2.2736963596218738,10,0.719005920403842
5659,LSD_Second,set3_features,GPR,diversity_iterative,100.0,58,58,0.0,0.0,10,0.0
5660,LSD_Second,set3_features,GPR,diversity_oneshot,10.344827586206897,6,58,-3.3669596754985833,25.334744712434862,10,8.011549723020172
5661,LSD_Second,set3_features,GPR,diversity_oneshot,20.689655172413794,12,58,0.0519948786161379,14.696259493966272,10,4.647365308580699
5662,LSD_Second,set3_features,GPR,diversity_oneshot,31.03448275862069,18,58,-0.8240677621457964,9.074990534135342,10,2.86976398323357
5663,LSD_Second,set3_features,GPR,diversity_oneshot,41.37931034482759,24,58,2.906109012457094,8.1302424522965,10,2.57100840786498
5664,LSD_Second,set3_features,GPR,diversity_oneshot,51.724137931034484,30,58,2.221658771037477,6.512506513846863,10,2.0594353860438988
5665,LSD_Second,set3_features,GPR,diversity_oneshot,62.06896551724138,36,58,-0.2655872399866507,3.568699586180347,10,1.1285218977230251
5666,LSD_Second,set3_features,GPR,diversity_oneshot,72.41379310344827,42,58,-0.9606950830653036,2.306299723638953,10,0.7293160093715967
5667,LSD_Second,set3_features,GPR,diversity_oneshot,82.75862068965517,48,58,-1.0309637464690191,2.208999455509068,10,0.698546962948044
5668,LSD_Second,set3_features,GPR,diversity_oneshot,93.10344827586206,54,58,-0.2615827319727527,1.0002887397676143,10,0.3163190735485108
5669,LSD_Second,set3_features,GPR,diversity_oneshot,100.0,58,58,0.0,0.0,10,0.0
5670,LSD_Second,set3_features,GPR,exploitation,10.344827586206897,6,58,0.0,0.0,10,0.0
5671,LSD_Second,set3_features,GPR,exploitation,20.689655172413794,12,58,-2.2463467492074853,7.839347957717355,10,2.47901949169762
5672,LSD_Second,set3_features,GPR,exploitation,31.03448275862069,18,58,-3.1397279964222613,10.97196059069772,10,3.469638586421125
5673,LSD_Second,set3_features,GPR,exploitation,41.37931034482759,24,58,0.7280954304018963,5.392747912060124,10,1.7053366249227402
5674,LSD_Second,set3_features,GPR,exploitation,51.724137931034484,30,58,4.025550510400214,5.547721166546188,10,1.754343470981227
5675,LSD_Second,set3_features,GPR,exploitation,62.06896551724138,36,58,1.2552529964015646,2.0803453056278354,10,0.6578629485423063
5676,LSD_Second,set3_features,GPR,exploitation,72.41379310344827,42,58,0.3584833144548595,2.6757901152106482,10,0.8461591304630006
5677,LSD_Second,set3_features,GPR,exploitation,82.75862068965517,48,58,0.7405815472266182,2.7118335901166266,10,0.8575570780120021
5678,LSD_Second,set3_features,GPR,exploitation,93.10344827586206,54,58,-0.5620631192269023,2.4535111560266434,10,0.7758683517676949
5679,LSD_Second,set3_features,GPR,exploitation,100.0,58,58,0.0,0.0,10,0.0
5680,LSD_Second,set3_features,GPR,exploration,10.344827586206897,6,58,0.0,0.0,10,0.0
5681,LSD_Second,set3_features,GPR,exploration,20.689655172413794,12,58,2.8688922563237678,8.617118224906587,10,2.72497204576519
5682,LSD_Second,set3_features,GPR,exploration,31.03448275862069,18,58,-0.648371837718041,12.604948229935172,10,3.9860346195102947
5683,LSD_Second,set3_features,GPR,exploration,41.37931034482759,24,58,2.294083033724474,8.413088788362652,10,2.660452272845227
